match_id,home_player_avg_wei,home_player_avg_hei,away_player_avg_wei,away_player_avg_hei
31371,79.91,182.82,79.0,185.09
31372,76.64,183.64,76.9,181.5
31373,80.45,183.55,79.09,184.18
31374,78.27,185.73,76.82,183.27
31375,80.82,188.0,76.45,185.73
31376,76.55,182.91,76.9,184.0
31377,75.45,184.64,80.45,186.0
31378,75.82,181.91,77.91,185.18
31379,74.9,180.6,79.0,184.27
31380,75.82,184.18,77.18,183.55
31381,74.64,182.18,75.36,183.18
31382,79.45,184.55,80.82,188.0
31383,76.1,182.0,78.18,184.36
31384,78.09,184.36,81.45,184.82
31385,76.9,181.5,79.55,183.45
31386,76.36,181.55,76.64,182.0
31387,77.27,181.91,75.3,179.2
31388,74.8,180.7,77.5,183.3
31389,79.4,183.2,79.38,183.12
31390,79.09,186.73,76.36,183.0
31391,76.55,183.36,77.0,184.78
31392,80.44,187.11,78.18,183.64
31393,80.45,186.0,77.91,183.82
31394,78.36,183.09,79.0,186.0
31395,75.45,184.64,78.3,184.0
31396,76.36,183.0,74.8,180.7
31397,78.18,183.64,80.45,186.0
31398,77.5,183.3,75.45,184.64
31399,79.38,183.12,78.36,183.09
31400,79.09,186.73,77.27,181.91
31401,75.3,179.2,76.55,183.36
31402,77.0,184.78,80.44,187.11
31403,77.91,183.82,78.3,184.0
31404,79.0,186.0,79.4,183.2
31405,75.45,184.64,77.91,183.82
31406,74.8,180.7,77.0,184.78
31407,76.55,183.36,79.09,186.73
31408,78.36,183.09,75.3,179.2
31409,80.44,187.11,76.36,183.0
31410,78.3,184.0,79.0,186.0
31411,79.4,183.2,78.18,183.64
31412,80.45,186.0,77.5,183.3
31413,77.27,181.91,79.38,183.12
31414,77.5,183.3,78.3,184.0
31415,75.3,179.2,79.4,183.2
31416,79.09,186.73,74.8,180.7
31417,79.38,183.12,75.45,184.64
31418,79.0,186.0,80.45,186.0
31419,76.36,183.0,76.55,183.36
31420,77.0,184.78,78.36,183.09
31421,77.91,183.82,80.44,187.11
31422,78.18,183.64,77.27,181.91
31423,80.44,187.11,79.38,183.12
31424,77.27,181.91,76.55,183.36
31425,77.5,183.3,77.91,183.82
31426,78.36,183.09,79.09,186.73
31427,75.45,184.64,79.0,186.0
31428,79.4,183.2,77.0,184.78
31429,80.45,186.0,76.36,183.0
31430,74.8,180.7,75.3,179.2
31431,78.3,184.0,78.18,183.64
31432,78.18,183.64,77.91,183.82
31433,79.0,186.0,77.5,183.3
31434,76.55,183.36,74.8,180.7
31435,77.0,184.78,80.45,186.0
31436,76.36,183.0,78.36,183.09
31437,79.38,183.12,78.3,184.0
31438,79.09,186.73,80.44,187.11
31439,75.3,179.2,75.45,184.64
31440,77.27,181.91,79.4,183.2
31441,75.45,184.64,78.18,183.64
31442,80.44,187.11,75.3,179.2
31443,78.36,183.09,76.55,183.36
31444,77.5,183.3,77.0,184.78
31445,80.45,186.0,79.38,183.12
31446,78.3,184.0,79.09,186.73
31447,74.8,180.7,77.27,181.91
31448,79.4,183.2,76.36,183.0
31449,77.91,183.82,79.0,186.0
31450,76.36,183.0,75.45,184.64
31451,75.3,179.2,77.91,183.82
31452,79.09,186.73,80.45,186.0
31453,79.38,183.12,79.0,186.0
31454,77.0,184.78,78.3,184.0
31455,77.27,181.91,78.36,183.09
31456,76.55,183.36,80.44,187.11
31457,74.8,180.7,79.4,183.2
31458,78.18,183.64,77.5,183.3
31459,79.4,183.2,76.55,183.36
31460,78.3,184.0,76.36,183.0
31461,77.91,183.82,77.0,184.78
31462,79.0,186.0,78.18,183.64
31463,80.45,186.0,75.3,179.2
31464,75.45,184.64,79.09,186.73
31465,77.5,183.3,79.38,183.12
31466,78.36,183.09,74.8,180.7
31467,80.44,187.11,77.27,181.91
31635,74.5,180.5,73.09,180.82
31639,67.0,179.0,74.73,184.36
31642,72.6,182.3,72.11,181.22
31643,75.82,185.09,74.0,179.33
31644,72.2,181.0,78.12,183.62
31645,79.0,183.56,75.73,182.0
31646,71.43,178.0,70.22,181.78
31647,72.4,181.7,73.9,180.8
31651,67.0,179.0,80.44,184.22
31652,75.0,181.91,73.0,183.4
31653,73.9,180.8,74.73,184.36
31705,77.38,183.0,73.6,180.4
31706,77.25,183.5,73.11,179.33
31707,73.2,180.1,74.8,181.4
31708,80.44,183.44,76.29,182.14
31710,76.29,182.14,76.38,182.25
31711,75.4,181.6,74.12,181.88
31712,75.9,182.9,75.9,183.9
31713,73.2,180.8,77.3,181.7
31714,74.4,182.2,79.82,183.27
31715,70.71,178.14,75.17,184.83
31716,74.6,181.2,77.0,182.38
31717,74.38,182.25,73.7,180.3
31718,78.0,183.33,77.33,183.22
31719,76.0,183.11,74.38,182.25
31720,77.88,183.75,75.17,184.83
31721,73.7,180.3,78.5,183.7
31722,76.6,184.2,69.0,175.86
31723,79.82,183.27,77.71,183.86
31724,74.12,181.88,74.1,181.6
31725,77.67,181.56,75.8,182.2
31726,76.62,183.88,74.86,180.0
31727,74.1,180.9,73.11,179.33
31728,73.9,181.7,76.6,184.2
31729,73.75,179.88,76.43,182.14
31730,73.67,180.0,76.29,182.14
31731,76.67,181.33,78.12,185.75
31732,76.91,183.64,74.12,181.88
31733,73.33,178.89,76.6,184.2
31734,75.86,181.43,77.88,183.75
31735,77.83,182.67,78.09,181.45
31736,72.17,178.33,74.1,180.9
31737,73.8,180.7,73.7,180.3
31738,73.8,181.2,77.33,183.22
31739,76.29,180.57,74.38,182.25
31740,76.1,183.8,76.17,183.33
31741,74.14,182.29,76.0,180.0
31742,76.91,180.09,72.9,179.9
31743,76.88,183.12,78.1,183.3
31744,74.12,181.88,72.17,178.33
31745,77.88,185.38,75.22,180.11
31746,76.83,182.33,74.82,181.55
31747,73.7,180.3,76.29,182.14
31748,73.45,180.09,78.7,184.2
31749,76.29,182.14,74.12,181.88
31750,76.17,183.33,76.25,181.12
31751,77.33,182.44,73.7,180.3
31752,73.6,180.7,74.1,180.8
31753,77.7,183.4,76.6,180.4
31754,70.86,176.29,77.88,185.38
31755,75.82,180.18,77.17,183.17
31756,76.0,183.5,77.88,183.75
31757,74.5,181.9,74.14,182.86
31758,74.75,182.25,75.8,179.8
31759,73.89,180.67,76.17,183.33
31760,77.17,183.17,79.56,185.78
31761,77.8,181.2,76.0,183.56
31762,74.14,182.29,70.86,176.29
31763,75.25,182.38,76.11,184.22
31764,72.9,179.4,75.43,181.0
31765,77.88,183.88,73.9,180.4
31766,73.33,178.89,75.91,182.55
31767,71.43,178.14,73.33,178.89
31768,78.67,185.33,74.14,182.29
31769,78.62,184.25,73.44,180.0
31770,76.33,182.83,74.67,181.78
31771,76.09,180.18,78.09,181.55
31772,78.3,185.0,74.1,181.4
31773,73.6,180.7,77.14,183.14
31774,74.38,183.38,73.56,180.0
31775,76.0,183.56,76.38,182.38
31776,77.55,181.18,74.38,183.38
31777,75.25,182.38,80.44,185.56
31778,77.17,183.17,76.0,183.56
31779,74.14,182.29,78.0,184.0
31780,73.22,178.33,73.6,180.7
31781,74.12,181.75,71.29,177.71
31782,73.78,180.11,76.11,180.56
31783,74.78,181.89,78.67,185.33
31784,75.43,181.0,76.09,180.18
31785,75.0,180.9,75.43,181.0
31786,71.38,178.88,75.83,181.83
31787,73.8,179.6,76.14,183.86
31788,75.38,182.88,73.56,180.0
31789,75.0,183.56,74.56,181.0
31790,76.7,181.2,74.33,181.11
31791,76.5,184.17,77.5,180.8
31792,81.12,185.38,78.33,182.89
31793,79.4,185.6,76.25,182.38
31794,73.0,179.62,78.33,182.89
31795,73.89,180.67,81.0,185.33
31796,75.88,182.62,75.0,183.56
31797,74.44,182.33,79.33,184.67
31798,77.0,182.33,74.25,179.38
31799,75.9,181.7,79.2,186.4
31800,77.22,183.11,72.62,180.88
31801,75.0,179.83,79.45,186.0
31802,76.18,179.64,76.2,180.8
31803,75.62,180.88,73.89,180.67
31804,80.0,185.62,77.0,182.33
31805,79.45,185.0,76.27,179.73
31806,76.2,180.8,76.62,183.38
31807,72.71,181.71,74.29,179.29
31808,77.9,181.9,77.22,183.11
31809,78.67,185.33,75.25,182.38
31810,76.0,183.5,73.4,180.6
31811,78.62,184.25,74.5,182.12
31812,75.25,182.38,73.22,180.78
31813,79.0,185.11,75.25,183.88
31814,76.0,182.71,78.14,184.57
31815,78.45,184.36,72.25,181.12
31816,76.33,181.89,77.75,181.62
31817,77.27,181.09,78.62,184.25
31818,76.33,182.56,76.7,182.3
31819,74.29,179.29,77.12,184.12
31820,74.44,182.33,74.1,180.9
31821,76.71,184.29,78.89,184.89
31822,73.88,180.62,74.5,182.12
31823,78.12,184.5,74.29,179.29
31824,77.0,182.11,70.88,178.88
31825,73.89,180.67,75.12,184.5
31826,75.0,180.17,76.75,183.0
31827,74.57,183.43,77.27,181.09
31828,73.5,180.0,76.33,182.56
31829,77.9,181.9,79.36,184.18
31830,72.75,181.0,74.0,181.6
31831,76.43,184.14,78.5,182.3
31832,75.75,183.25,74.71,183.29
31833,75.56,182.11,73.12,180.0
31834,76.57,181.71,73.89,180.67
31835,78.18,183.27,77.11,183.22
31836,75.88,180.0,77.22,183.11
31837,75.27,179.0,74.38,182.75
31838,76.75,182.88,75.67,183.83
31839,73.64,180.55,76.0,182.62
31840,75.25,182.38,76.0,182.0
31841,75.11,183.67,75.56,182.11
31842,76.17,182.0,78.7,183.4
31843,76.44,182.44,75.0,183.0
31844,78.5,182.3,76.18,179.64
31845,74.29,182.86,76.5,181.12
31846,73.56,180.0,72.33,180.22
31847,78.11,184.33,77.57,183.86
31848,76.29,182.14,75.67,182.5
31849,77.88,184.5,78.22,181.67
31850,75.5,181.9,75.73,178.55
31851,78.12,184.38,76.6,182.5
31852,72.25,179.75,74.29,182.86
31853,72.12,178.75,74.5,182.62
31854,75.0,182.89,75.89,182.89
31855,79.18,184.73,73.18,180.91
31856,76.62,179.88,77.22,184.56
31857,74.67,182.44,75.29,182.57
31858,74.71,183.29,78.3,181.9
31859,75.89,182.89,79.09,184.0
31860,78.22,184.44,73.89,180.67
31861,75.0,182.33,73.44,181.33
31862,73.91,181.27,74.25,179.38
31863,74.0,180.25,74.7,181.4
31864,77.62,183.5,77.56,182.67
31865,76.0,179.64,77.38,183.75
31866,72.0,179.56,75.18,181.09
31867,77.91,183.73,74.89,183.44
31868,77.38,183.75,74.57,180.86
31869,75.25,180.5,78.22,184.44
31870,74.43,182.29,75.55,178.55
31871,75.91,179.09,75.89,182.89
31872,75.89,181.33,75.5,181.83
31873,78.11,183.78,74.88,182.38
31874,73.44,181.33,71.44,179.0
31875,75.33,181.83,77.62,183.5
31876,75.55,178.55,72.67,179.44
31877,73.0,180.5,74.71,182.14
31878,75.89,182.89,76.44,181.0
31879,77.0,182.25,78.91,185.82
31880,73.36,179.91,77.38,183.75
31881,73.56,180.22,73.44,181.33
31882,76.0,179.18,78.22,184.44
31883,75.3,183.8,77.67,182.56
31884,71.8,178.5,75.5,182.62
31885,76.11,181.78,75.22,184.0
31886,76.82,183.27,74.43,182.29
31887,72.56,180.56,76.0,179.18
31888,77.38,183.75,74.22,180.89
31889,74.9,180.5,74.0,180.25
31890,72.43,180.86,73.64,180.09
31891,78.22,184.44,74.7,181.4
31892,77.62,183.5,76.0,179.73
31893,76.0,179.64,78.36,185.0
31894,78.0,184.5,72.57,181.43
31895,74.22,180.89,74.25,179.38
31896,74.0,180.25,77.56,182.67
31897,76.1,179.8,77.38,183.75
31898,73.91,181.27,77.62,183.5
31899,74.7,181.4,72.67,179.44
31900,75.09,184.27,72.17,180.67
31901,73.9,182.6,77.4,183.2
31902,77.56,182.67,78.0,184.5
31903,72.67,179.44,74.22,180.89
31904,74.25,179.38,77.38,183.75
31905,73.91,181.27,76.1,179.8
31906,72.57,181.43,75.09,184.27
31907,77.62,183.5,74.7,181.4
31908,77.4,183.2,76.0,179.64
31909,78.36,185.0,74.0,180.25
31910,72.17,180.67,73.9,182.6
31911,75.09,184.27,77.62,183.5
31912,77.38,183.75,77.56,182.67
31913,72.57,181.43,78.36,185.0
31914,76.1,179.8,72.67,179.44
31915,74.22,180.89,72.17,180.67
31916,78.0,184.5,77.4,183.2
31917,74.7,181.4,74.25,179.38
31918,73.9,182.6,74.0,180.25
31919,76.0,179.64,73.91,181.27
31920,77.62,183.5,74.22,180.89
31921,78.36,185.0,72.67,179.44
31922,77.4,183.2,75.09,184.27
31923,74.0,180.25,76.1,179.8
31924,73.91,181.27,73.9,182.6
31925,72.17,180.67,74.7,181.4
31926,77.56,182.67,76.0,179.64
31927,74.25,179.38,72.57,181.43
31928,77.38,183.75,78.0,184.5
31929,73.9,182.6,74.22,180.89
31930,76.1,179.8,72.17,180.67
31931,75.09,184.27,74.0,180.25
31932,74.7,181.4,78.36,185.0
31933,72.67,179.44,77.56,182.67
31934,78.0,184.5,73.91,181.27
31935,76.0,179.64,74.25,179.38
31936,72.57,181.43,77.38,183.75
31937,77.4,183.2,77.62,183.5
31938,74.0,180.25,77.4,183.2
31939,77.62,183.5,72.57,181.43
31940,72.17,180.67,72.67,179.44
31941,77.56,182.67,74.7,181.4
31942,73.9,182.6,78.0,184.5
31943,74.22,180.89,76.0,179.64
31944,73.91,181.27,75.09,184.27
31945,77.38,183.75,78.36,185.0
31946,74.25,179.38,76.1,179.8
31947,77.4,183.2,73.91,181.27
31948,78.0,184.5,74.0,180.25
31949,76.0,179.64,72.17,180.67
31950,74.7,181.4,73.9,182.6
31951,72.57,181.43,74.22,180.89
31952,75.09,184.27,77.38,183.75
31953,72.67,179.44,74.25,179.38
31954,78.36,185.0,77.56,182.67
31955,76.1,179.8,77.62,183.5
31956,76.1,179.8,75.09,184.27
31957,77.38,183.75,74.7,181.4
31958,73.9,182.6,77.56,182.67
31959,74.25,179.38,78.36,185.0
31960,72.57,181.43,76.0,179.64
31961,74.0,180.25,73.91,181.27
31962,77.62,183.5,72.67,179.44
31963,74.22,180.89,77.4,183.2
31964,72.17,180.67,78.0,184.5
31965,73.91,181.27,74.22,180.89
31966,74.7,181.4,76.1,179.8
31967,72.67,179.44,77.38,183.75
31968,77.4,183.2,72.17,180.67
31969,78.0,184.5,74.25,179.38
31970,75.09,184.27,73.9,182.6
31971,78.36,185.0,77.62,183.5
31972,77.56,182.67,72.57,181.43
31973,76.0,179.64,74.0,180.25
32244,78.2,181.2,73.62,183.62
32245,76.0,181.67,0,0
32246,76.5,181.0,76.5,181.88
32247,80.0,184.0,74.62,180.25
32248,77.73,185.64,75.5,180.0
32249,75.29,183.29,83.17,187.0
32250,65.5,173.0,75.71,183.0
32251,75.71,180.71,77.38,185.62
32252,74.62,180.25,75.71,180.71
32253,76.5,181.88,78.62,185.12
32254,78.0,181.5,73.62,183.62
32255,77.73,185.64,65.5,173.0
32256,75.5,180.0,80.0,184.0
32257,75.71,183.0,78.2,181.2
32258,77.38,185.62,75.29,183.29
32259,83.17,187.0,76.5,181.0
32260,78.2,181.2,74.62,180.25
32261,75.29,183.29,78.62,185.12
32262,73.62,183.62,75.71,183.0
32263,75.71,180.71,76.5,181.0
32264,83.17,187.0,77.38,185.62
32265,76.5,181.88,77.73,185.64
32266,65.5,173.0,75.5,180.0
32267,80.0,184.0,78.0,181.5
32268,77.73,185.64,73.62,183.62
32269,75.5,180.0,75.71,180.71
32270,77.38,185.62,78.2,181.2
32271,75.71,183.0,76.5,181.88
32272,76.5,181.0,75.29,183.29
32273,78.62,185.12,80.0,184.0
32274,74.62,180.25,83.17,187.0
32275,78.0,181.5,65.5,173.0
32276,73.62,183.62,80.0,184.0
32277,75.71,180.71,83.17,187.0
32278,78.0,181.5,75.71,183.0
32279,77.38,185.62,65.5,173.0
32280,78.62,185.12,75.5,180.0
32281,76.5,181.88,74.62,180.25
32283,77.73,185.64,75.29,183.29
32284,83.17,187.0,73.62,183.62
32285,75.5,180.0,76.5,181.88
32286,74.62,180.25,78.0,181.5
32287,75.71,183.0,77.73,185.64
32288,80.0,184.0,78.62,185.12
32289,75.29,183.29,76.5,181.0
32290,65.5,173.0,75.71,180.71
32291,78.2,181.2,77.38,185.62
32292,73.62,183.62,74.62,180.25
32293,65.5,173.0,77.73,185.64
32294,75.71,180.71,75.71,183.0
32295,76.5,181.0,75.5,180.0
32296,78.62,185.12,76.5,181.88
32297,77.38,185.62,80.0,184.0
32298,83.17,187.0,75.29,183.29
32299,78.0,181.5,78.2,181.2
32300,74.62,180.25,65.5,173.0
32301,75.29,183.29,77.38,185.62
32302,75.71,183.0,73.62,183.62
32303,77.73,185.64,78.0,181.5
32304,76.5,181.88,76.5,181.0
32305,80.0,184.0,75.71,180.71
32306,78.2,181.2,78.62,185.12
32307,75.5,180.0,83.17,187.0
32308,72.86,180.29,78.25,185.12
32309,72.12,180.38,71.0,184.0
32310,75.89,184.44,81.17,186.83
32311,75.89,184.44,0,0
32312,74.6,181.0,78.43,184.43
32313,75.33,181.83,71.5,179.33
32316,78.2,181.2,75.29,183.29
32317,76.5,181.88,75.71,180.71
32318,75.71,183.0,83.17,187.0
32319,74.62,180.25,77.38,185.62
32320,80.0,184.0,77.73,185.64
32321,65.5,173.0,78.0,181.5
32322,76.5,181.0,78.62,185.12
32323,75.5,180.0,73.62,183.62
32324,78.0,181.5,75.5,180.0
32325,83.17,187.0,74.62,180.25
32326,80.0,184.0,65.5,173.0
32327,77.73,185.64,76.5,181.0
32328,75.29,183.29,75.71,183.0
32329,75.71,180.71,78.2,181.2
32330,73.62,183.62,78.62,185.12
32331,77.38,185.62,76.5,181.88
32332,78.62,185.12,83.17,187.0
32333,75.29,183.29,75.71,180.71
32334,76.5,181.88,73.62,183.62
32335,78.2,181.2,77.73,185.64
32336,75.5,180.0,77.38,185.62
32337,75.71,183.0,65.5,173.0
32338,74.62,180.25,80.0,184.0
32339,76.5,181.0,78.0,181.5
32340,75.71,180.71,74.62,180.25
32341,83.17,187.0,78.0,181.5
32342,77.38,185.62,78.62,185.12
32343,73.62,183.62,78.2,181.2
32344,75.5,180.0,75.71,183.0
32345,80.0,184.0,76.5,181.0
32346,77.73,185.64,76.5,181.88
32347,65.5,173.0,75.29,183.29
32348,78.62,185.12,77.73,185.64
32349,76.5,181.88,83.17,187.0
32350,78.2,181.2,65.5,173.0
32351,76.5,181.0,75.71,180.71
32352,75.71,183.0,74.62,180.25
32353,78.0,181.5,80.0,184.0
32354,73.62,183.62,77.38,185.62
32355,75.29,183.29,75.5,180.0
32356,76.43,183.0,77.17,184.83
32357,75.71,180.71,74.29,183.86
32358,75.83,180.33,78.62,185.12
32359,77.38,185.62,76.5,181.0
32360,75.5,180.0,77.73,185.64
32361,77.67,182.33,72.67,181.89
32362,80.0,184.0,77.2,181.6
32363,76.0,180.0,82.29,186.86
32364,72.67,181.89,74.29,183.86
32365,77.67,182.33,75.5,180.0
32366,77.2,181.6,76.43,183.0
32367,77.17,184.83,78.62,185.12
32368,75.64,183.64,78.88,186.62
32369,76.0,180.0,72.0,182.0
32370,75.0,180.12,75.83,180.33
32371,81.88,185.62,80.0,184.0
32372,74.29,183.86,75.64,183.64
32373,80.0,184.0,77.17,184.83
32374,75.83,180.33,72.67,181.89
32375,72.0,182.0,81.88,185.62
32376,76.43,183.0,76.0,180.0
32377,78.62,185.12,77.67,182.33
32378,75.5,180.0,77.2,181.6
32379,78.88,186.62,75.0,180.12
32380,80.0,184.0,75.5,180.0
32381,76.0,180.0,74.29,183.86
32382,75.83,180.33,78.88,186.62
32383,81.88,185.62,75.64,183.64
32384,77.67,182.33,77.2,181.6
32385,77.17,184.83,72.0,182.0
32386,72.67,181.89,76.43,183.0
32387,75.0,180.12,78.62,185.12
32388,78.88,186.62,81.88,185.62
32389,75.5,180.0,76.0,180.0
32390,75.64,183.64,75.0,180.12
32391,72.0,182.0,77.67,182.33
32392,77.2,181.6,77.17,184.83
32393,76.43,183.0,80.0,184.0
32394,78.62,185.12,72.67,181.89
32395,74.29,183.86,75.83,180.33
33451,77.0,182.1,77.12,181.0
33452,67.0,173.0,72.78,182.44
35430,76.89,180.22,67.6,177.6
43902,75.9,181.8,74.73,181.82
43907,73.91,181.91,78.5,185.4
44016,75.3,182.7,74.27,180.27
44017,71.55,179.45,75.25,184.38
44020,73.09,180.91,76.82,183.18
44021,72.36,181.0,76.2,183.2
44022,73.09,182.64,76.18,181.36
44033,72.27,180.0,73.6,180.2
44034,73.18,181.0,77.64,185.45
44035,74.6,185.3,76.55,181.82
44036,74.29,181.71,74.7,184.3
44037,74.44,182.56,76.27,182.64
44038,75.55,181.64,77.3,182.9
44039,76.36,182.27,74.91,182.45
44040,76.27,182.45,70.0,177.55
44041,75.09,182.36,73.44,179.11
44042,75.9,181.8,75.67,182.11
44043,74.62,182.0,76.4,182.5
44044,74.78,180.22,71.62,179.88
44045,67.83,177.67,72.14,180.14
44046,75.8,182.6,73.22,179.89
44047,74.9,184.1,73.27,181.91
44048,73.64,182.27,73.3,184.2
44049,78.82,185.45,73.11,179.56
44050,73.6,181.9,75.43,181.86
44051,73.27,181.91,74.62,182.0
44052,75.67,182.11,78.82,185.45
44053,72.14,180.14,74.78,180.22
44054,75.43,181.86,74.9,184.1
44055,76.4,182.5,73.64,182.27
44056,73.3,184.2,75.9,181.8
44057,73.6,181.9,75.8,182.6
44058,73.22,179.89,67.83,177.67
44059,71.62,179.88,73.11,179.56
44060,75.9,181.8,76.4,182.5
44061,74.78,180.22,75.67,182.11
44062,73.64,182.27,73.6,181.9
44063,71.62,179.88,73.22,179.89
44064,67.83,177.67,73.27,181.91
44065,73.11,179.56,72.14,180.14
44066,74.62,182.0,75.43,181.86
44067,78.82,185.45,75.8,182.6
44068,74.9,184.1,73.3,184.2
44069,73.22,179.89,73.11,179.56
44070,73.6,181.9,74.62,182.0
44071,76.4,182.5,78.82,185.45
44072,75.43,181.86,67.83,177.67
44073,72.14,180.14,71.62,179.88
44074,75.8,182.6,73.64,182.27
44075,73.3,184.2,74.78,180.22
44076,73.27,181.91,75.9,181.8
44077,75.67,182.11,74.9,184.1
44078,67.83,177.67,75.67,182.11
44079,74.78,180.22,76.4,182.5
44080,75.9,181.8,73.64,182.27
44081,73.11,179.56,73.27,181.91
44082,71.62,179.88,75.43,181.86
44083,74.9,184.1,73.6,181.9
44084,72.14,180.14,73.22,179.89
44085,74.62,182.0,75.8,182.6
44086,78.82,185.45,73.3,184.2
44087,73.22,179.89,74.9,184.1
44088,76.4,182.5,73.11,179.56
44089,73.3,184.2,67.83,177.67
44090,73.27,181.91,72.14,180.14
44091,75.43,181.86,78.82,185.45
44092,75.8,182.6,75.9,181.8
44093,73.64,182.27,74.62,182.0
44094,75.67,182.11,71.62,179.88
44095,73.6,181.9,74.78,180.22
44096,75.9,181.8,74.62,182.0
44097,72.14,180.14,75.67,182.11
44098,67.83,177.67,76.4,182.5
44099,74.9,184.1,75.8,182.6
44100,73.11,179.56,73.3,184.2
44101,73.22,179.89,73.27,181.91
44102,78.82,185.45,73.6,181.9
44103,74.78,180.22,75.43,181.86
44104,71.62,179.88,73.64,182.27
44105,76.4,182.5,74.9,184.1
44106,75.67,182.11,73.11,179.56
44107,73.64,182.27,67.83,177.67
44108,73.3,184.2,72.14,180.14
44109,73.6,181.9,75.9,181.8
44110,75.43,181.86,73.22,179.89
44111,75.8,182.6,74.78,180.22
44112,74.62,182.0,78.82,185.45
44113,73.27,181.91,71.62,179.88
44114,74.78,180.22,74.62,182.0
44115,67.83,177.67,75.8,182.6
44116,73.11,179.56,73.6,181.9
44117,71.62,179.88,76.4,182.5
44118,74.9,184.1,75.9,181.8
44119,78.82,185.45,73.64,182.27
44120,73.22,179.89,73.3,184.2
44121,72.14,180.14,75.43,181.86
44122,73.27,181.91,75.67,182.11
44123,74.62,182.0,74.9,184.1
44124,73.6,181.9,67.83,177.67
44125,76.4,182.5,72.14,180.14
44126,75.43,181.86,73.11,179.56
44127,75.8,182.6,71.62,179.88
44128,75.9,181.8,78.82,185.45
44129,73.3,184.2,73.27,181.91
44130,73.64,182.27,74.78,180.22
44131,75.67,182.11,73.22,179.89
44680,73.64,180.27,77.09,181.82
44682,76.36,178.73,71.73,177.55
44685,77.09,181.09,73.22,175.11
44687,71.55,179.27,73.82,178.18
44689,72.3,177.4,75.45,180.91
44692,78.73,182.91,75.45,180.91
44693,75.55,181.18,74.82,181.27
44694,75.9,180.7,75.18,181.64
44695,76.55,180.55,76.64,181.18
44696,72.73,176.91,73.27,178.82
44697,74.62,176.88,76.55,180.91
44698,76.36,178.73,77.82,183.0
44699,76.27,180.55,74.64,178.64
44700,74.18,179.91,75.91,182.91
44701,77.18,180.55,76.0,180.45
44702,75.64,179.09,72.0,179.36
44703,74.45,177.36,77.09,181.09
44704,73.3,176.9,74.82,181.73
44705,75.89,182.0,77.78,181.89
44706,75.8,182.4,78.0,180.3
44707,72.75,178.62,78.7,182.2
44708,71.73,180.09,76.2,181.8
44709,77.1,183.4,75.6,180.9
44710,77.38,180.88,72.7,179.5
44711,75.1,181.0,69.22,175.0
44712,74.9,181.5,74.11,177.33
44713,74.6,179.8,76.3,180.3
44714,73.89,177.22,78.11,180.67
44715,76.55,181.64,75.78,179.78
44716,77.44,183.11,76.0,182.44
44717,75.73,180.36,75.1,181.0
44718,78.2,181.4,72.8,180.1
44719,77.44,183.11,75.9,180.5
44720,77.73,182.91,74.2,179.1
44721,76.3,180.3,74.8,179.0
44722,74.45,180.55,73.0,179.56
44723,69.22,175.0,75.3,178.7
44724,75.5,181.3,76.55,181.0
44725,74.11,177.33,76.62,180.62
44726,76.9,179.5,76.5,182.0
44727,75.0,182.0,74.0,180.4
44728,78.73,179.73,76.0,181.0
44729,70.44,175.89,75.78,179.78
44730,73.0,179.56,76.0,181.0
44731,76.62,180.62,75.5,181.3
44732,75.78,179.78,75.0,182.0
44733,74.0,180.4,75.73,181.45
44734,77.12,182.12,76.9,179.5
44735,76.3,180.3,73.0,179.56
44736,76.0,181.0,74.8,179.2
44737,76.5,182.0,70.44,175.89
44738,71.82,179.27,74.2,179.1
44739,75.3,178.7,75.78,179.78
44740,76.55,181.0,69.22,175.0
44741,77.44,183.11,74.11,177.33
44742,76.6,181.1,75.5,181.3
44743,78.73,179.73,76.62,180.62
44744,74.45,180.55,75.0,182.0
44745,75.82,181.82,75.33,179.44
44746,75.0,182.0,74.8,179.2
44747,75.3,178.7,74.45,180.55
44748,74.11,177.33,74.0,180.4
44749,74.2,179.1,73.0,179.56
44750,76.55,181.0,75.82,181.82
44751,71.82,179.27,76.0,181.0
44752,77.44,183.11,78.73,179.73
44753,77.12,182.12,76.62,180.62
44754,75.5,181.3,69.22,175.0
44755,76.6,181.1,70.44,175.89
44756,75.78,179.78,76.5,182.0
44757,75.73,181.45,76.3,180.3
44758,74.0,180.4,74.2,179.1
44759,75.3,178.7,77.44,183.11
44760,69.22,175.0,74.11,177.33
44761,75.0,182.0,78.73,179.73
44762,74.8,179.2,75.3,178.7
44763,73.0,179.56,76.55,181.0
44764,74.2,179.1,78.73,179.73
44765,74.45,180.55,74.11,177.33
44766,76.0,181.0,75.82,181.82
44767,77.44,183.11,76.5,182.0
44768,77.12,182.12,74.0,180.4
44769,76.62,180.62,69.22,175.0
44770,76.9,179.5,76.6,181.1
44771,70.44,175.89,75.5,181.3
44772,76.3,180.3,71.82,179.27
44773,75.0,182.0,75.73,181.45
44774,75.33,179.44,75.78,179.78
44775,76.55,181.0,74.8,179.2
44776,74.45,180.55,74.2,179.1
44777,76.3,180.3,70.44,175.89
44778,71.82,179.27,75.0,182.0
44779,76.62,180.62,77.44,183.11
44780,69.22,175.0,76.5,182.0
44781,75.5,181.3,76.9,179.5
44782,75.78,179.78,76.6,181.1
44783,78.73,179.73,75.3,178.7
44784,76.0,181.0,75.33,179.44
44785,74.0,180.4,73.0,179.56
44786,75.82,181.82,74.11,177.33
