match_id,home_tean_id,home_form,away_tean_id,away_form,ht_score,ft_score
20249,585,4-2-3-1,582,4-3-3,0-1,0-2
20250,592,5-3-2,97,4-4-2,0-1,0-2
20251,582,4-3-3,591,4-1-4-1,0-0,1-0
20252,589,4-2-3-1,581,4-2-3-1,1-0,1-2
20253,588,4-3-3,597,4-2-3-1,1-1,1-3
20254,584,4-3-3,594,4-4-2,2-2,3-3
20255,596,4-3-3,593,4-2-3-1,1-0,1-2
20256,587,4-4-2,590,4-2-3-1,0-0,0-0
20257,586,3-5-2,585,3-5-2,1-0,1-0
20258,595,4-3-1-2,583,4-2-3-1,0-0,3-0
20259,112,4-4-2,95,4-2-3-1,2-0,4-2
20264,581,4-3-3,586,3-5-2,0-0,1-0
20269,589,4-4-1-1,112,4-4-2,3-1,4-4
20262,597,4-2-3-1,592,4-1-4-1,0-0,1-0
20263,594,4-2-3-1,596,4-3-3,0-0,0-0
20266,591,4-1-4-1,588,4-3-3,0-1,0-2
20268,593,4-2-3-1,584,4-2-3-1,1-1,2-2
20265,95,4-3-3,595,4-3-1-2,1-1,1-1
20261,583,4-3-3,587,4-3-3,0-0,1-0
20267,590,4-3-3,585,4-3-3,3-0,3-2
20260,97,4-4-2,582,4-3-3,0-0,1-2
20277,588,4-1-2-3,590,4-4-2,2-1,2-2
20279,596,4-3-3,95,3-4-3,0-1,0-2
20273,582,4-3-3,594,4-2-3-1,1-1,1-3
20270,592,5-3-2,586,3-4-3,0-0,1-0
20271,595,4-2-3-1,589,4-2-3-1,0-0,0-0
20275,584,4-2-3-1,581,4-3-3,0-0,1-1
20276,97,4-4-2,591,4-1-4-1,2-0,3-0
20274,585,4-5-1,583,4-3-3,0-0,1-1
20278,587,4-4-2,597,4-2-3-1,1-1,2-1
20272,112,4-4-2,593,5-4-1,2-2,4-3
20282,597,4-2-3-1,582,4-3-3,1-2,2-3
20285,112,4-4-2,584,3-5-2,1-0,4-0
20281,586,3-4-3,595,5-3-2,0-0,3-0
20283,581,4-3-3,583,4-2-3-1,1-0,1-1
20284,591,4-1-4-1,587,4-4-2,0-1,0-2
20288,589,4-2-3-1,596,4-3-3,0-1,0-1
20289,590,4-4-2,592,4-1-4-1,0-1,0-1
20280,594,4-2-3-1,97,4-4-2,0-0,0-1
20286,593,4-2-3-1,588,4-4-1-1,1-0,1-1
20287,95,4-3-3,585,3-4-3,1-0,2-0
20293,582,4-3-3,589,4-2-3-1,1-0,2-2
20290,583,4-2-3-1,590,4-2-3-1,1-0,1-0
20292,596,4-3-3,597,4-4-2,1-0,2-1
20294,592,4-1-4-1,594,4-4-2,0-0,2-0
20297,584,4-2-3-1,591,4-4-2,1-1,2-1
20299,588,3-4-3,581,4-3-1-2,0-1,2-1
20295,585,4-3-3,593,4-2-3-1,0-0,1-1
20291,587,4-4-2,586,3-4-3,2-0,5-0
20296,97,4-4-2,95,3-5-2,1-0,1-0
128973,593,4-3-3,594,4-2-3-1,0-0,0-0
131899,584,4-3-3,592,4-1-4-1,0-1,0-1
128974,97,4-2-3-1,587,4-3-3,1-0,1-1
131898,581,4-3-3,583,4-2-3-1,1-2,2-2
131900,2538,4-2-3-1,595,3-4-3,0-1,3-1
131902,597,4-4-2,590,4-3-3,2-0,4-0
131903,588,4-4-2,2560,3-5-2,1-1,2-1
15045,95,3-4-1-2,584,4-3-3,3-1,4-1
15057,587,4-4-2,586,3-5-2,1-0,2-1
15049,595,4-2-3-1,588,4-3-3,0-1,0-2
15055,583,4-2-3-1,97,4-3-3,0-1,0-1
15039,585,4-2-3-1,2538,4-3-3,1-0,2-0
15041,596,4-3-3,581,4-3-3,0-1,0-1
15043,594,4-4-2,597,4-2-3-1,2-0,2-1
15051,592,4-1-4-1,593,4-3-3,0-2,0-2
15053,590,4-2-3-1,582,4-3-3,1-2,2-3
1270337,2560,3-4-1-2,112,4-3-3,0-0,1-0
1270338,593,4-2-3-1,95,3-4-3,0-0,0-0
1270339,586,3-5-2,588,4-4-2,1-0,3-1
1270340,585,4-2-3-1,595,4-2-3-1,0-0,2-0
1270341,97,4-4-2,596,5-3-2,0-0,1-0
1270342,592,4-1-4-1,583,4-4-2,0-0,1-0
1270343,584,4-3-3,590,4-2-3-1,0-1,0-2
1270344,2538,4-3-3,2560,5-2-3,1-2,2-3
1270345,597,4-2-3-1,587,4-3-3,1-2,2-4
1270346,581,4-4-2,594,4-2-3-1,1-0,2-1
1270347,112,4-3-3,582,4-3-3,0-1,0-1
1270348,586,3-4-3,95,3-4-3,1-0,2-1
1270349,112,4-3-3,596,3-4-1-2,0-0,1-0
1270350,582,4-3-3,585,4-4-2,0-1,0-2
1270351,95,4-4-2,597,4-2-3-1,0-0,0-0
1270352,2560,3-4-1-2,593,4-2-3-1,0-0,2-1
1270353,587,4-3-3,581,4-3-3,0-1,2-1
1270354,588,4-3-3,112,4-4-2,0-2,0-3
1270355,596,3-4-3,583,4-3-3,1-1,2-1
1270356,586,3-5-2,592,4-1-4-1,2-1,4-1
1270357,595,3-4-3,584,4-2-3-1,0-0,1-0
1270358,590,4-2-3-1,2538,4-3-3,2-1,3-2
1270359,594,4-2-3-1,585,4-3-3,0-1,2-2
1270360,582,4-3-3,97,4-4-2,0-0,1-1
1270366,97,4-4-2,594,4-2-3-1,1-0,2-0
1270368,585,4-3-3,587,4-1-4-1,0-1,0-3
1270364,582,4-3-3,596,4-3-3,0-0,1-1
1270363,593,4-2-3-1,588,4-4-2,0-0,0-0
1270361,581,4-3-3,595,4-3-1-2,2-0,3-2
1270362,597,4-3-3,2560,3-4-3,0-1,1-1
1270369,592,3-4-3,590,4-2-3-1,1-2,3-2
1270370,584,4-2-3-1,586,3-4-1-2,1-0,2-2
1270365,2538,4-2-3-1,95,3-4-3,0-0,1-1
1270367,583,4-2-3-1,112,4-4-2,0-1,0-2
1270379,112,4-2-3-1,592,5-4-1,2-0,6-1
1270378,2560,3-4-3,585,4-4-2,1-0,2-0
1270374,588,4-4-1-1,594,4-2-3-1,1-1,2-1
1270373,586,3-4-3,597,4-3-3,0-0,0-1
1270371,595,4-1-4-1,97,4-4-1-1,0-1,0-3
1270375,596,4-4-2,2538,5-4-1,1-1,3-1
1270376,590,4-2-3-1,581,4-3-3,1-0,1-0
1270377,593,4-4-2,584,4-2-3-1,2-0,3-0
1270372,587,4-3-3,583,4-4-2,2-1,2-2
1270380,95,4-2-3-1,582,4-3-3,1-1,1-1
1270383,584,4-3-3,587,4-1-4-1,0-1,1-1
1270390,597,4-3-3,112,4-3-3,0-1,0-4
1270381,583,4-4-2,2538,4-4-2,1-0,1-3
1270386,582,4-1-4-1,593,4-2-3-1,1-0,3-1
1270382,595,4-2-3-1,95,4-3-3,1-3,2-3
1270384,594,4-2-3-1,590,4-2-3-1,2-0,3-1
1270385,581,4-3-3,586,3-4-3,0-0,1-1
1270388,592,4-4-2,596,4-2-3-1,1-1,1-1
1270389,585,4-1-4-1,588,4-2-3-1,0-2,1-3
1270387,97,4-4-2,2560,3-4-1-2,1-0,4-0
31187,2810,4-3-1-2,2814,4-2-3-1,2-1,3-2
31188,2817,3-4-3,2811,4-2-3-1,0-1,2-1
31189,2811,4-1-4-1,2808,3-4-3,1-1,1-1
31190,98,4-2-3-1,114,4-2-3-1,1-0,4-0
31191,2813,4-3-3,2806,3-4-3,1-0,2-1
31192,2814,4-4-2,2817,3-4-3,2-0,2-1
31193,2809,4-4-2,2815,4-2-3-1,0-1,0-1
31194,2819,4-4-2,2810,4-3-1-2,1-1,1-2
31195,101,3-5-2,111,4-2-3-1,1-1,1-1
31196,2818,3-4-1-2,2812,3-4-3,0-2,0-3
31197,2807,4-4-2,2816,4-2-3-1,1-1,1-5
31198,2816,4-2-2-2,2813,4-3-3,1-0,2-1
31199,2806,4-2-3-1,2807,4-2-2-2,1-0,2-1
31200,2812,3-4-3,2814,4-2-2-2,1-1,1-1
31201,114,4-4-2,2819,4-2-3-1,2-0,2-0
31202,111,4-2-3-1,2809,4-2-3-1,1-0,4-0
31203,2810,4-5-1,101,5-3-2,0-2,0-3
31204,2815,4-3-1-2,2811,3-5-2,0-1,2-1
31205,2817,3-4-1-2,98,4-2-3-1,1-1,2-2
31206,2808,3-4-3,2818,4-1-2-3,1-1,1-1
31207,2819,4-2-3-1,2817,3-5-2,0-0,1-2
31208,2813,4-3-1-2,2808,3-4-3,0-1,0-1
31209,2807,4-4-2,111,4-2-3-1,0-1,2-3
31210,2814,4-4-2,114,4-2-3-1,0-1,0-3
31211,2818,3-5-2,2815,4-1-3-2,0-1,0-3
31212,101,4-2-2-2,2816,4-2-3-1,0-2,1-3
31213,98,4-2-3-1,2810,4-3-1-2,2-1,2-2
31214,2811,4-4-2,2812,3-4-3,1-1,1-2
31215,2809,4-4-2,2806,4-2-3-1,0-1,0-4
31216,2806,4-2-3-1,2811,4-2-3-1,2-1,3-1
31217,111,4-2-3-1,2818,3-5-2,0-0,1-2
31218,114,3-4-3,101,4-4-2,0-0,1-1
31219,2807,4-4-2,2813,4-4-2,1-2,1-2
31220,2812,3-4-3,98,4-2-3-1,0-1,2-2
31221,2816,4-2-3-1,2809,4-2-3-1,0-0,1-1
31222,2815,4-3-3,2814,4-2-3-1,4-0,5-1
31223,2808,3-4-3,2819,3-4-3,0-0,1-0
31224,2817,3-5-2,2810,4-3-3,0-1,2-2
31225,2817,3-4-1-2,114,3-4-3,2-0,3-0
31226,101,4-4-2,2808,3-4-3,0-0,1-1
31227,2810,4-3-1-2,2806,4-3-3,1-0,1-1
31228,2811,4-4-2,2813,4-2-2-2,0-0,1-0
31229,2814,5-4-1,111,4-2-3-1,1-1,2-2
31230,2819,3-4-3,2812,3-4-3,1-0,2-0
31231,98,4-2-3-1,2815,4-2-3-1,0-0,1-0
31232,2809,4-2-3-1,2807,4-2-2-2,1-0,3-0
31233,2818,4-1-2-3,2816,4-3-1-2,0-0,2-0
31234,2813,4-2-2-2,2809,4-2-3-1,1-1,3-1
31235,2807,4-2-3-1,2811,3-4-3,1-0,2-0
31236,2812,3-4-3,101,4-2-2-2,1-0,2-1
31237,2816,4-3-1-2,98,4-2-3-1,0-0,0-0
31238,2806,4-2-3-1,2818,4-1-2-3,0-2,2-3
31239,111,4-1-2-3,2819,4-1-4-1,1-0,2-1
31240,114,4-2-3-1,2810,4-3-3,1-1,2-2
31241,2808,3-4-3,2814,4-4-2,0-0,0-0
31242,2815,4-1-2-3,2817,3-5-2,2-0,4-2
31243,2818,3-5-2,2807,4-1-2-3,3-0,3-0
31244,2810,4-3-1-2,2812,5-2-3,1-1,2-2
31245,2817,3-5-2,111,4-1-2-3,2-1,5-1
31246,114,3-4-1-2,2815,3-5-2,1-2,1-2
31247,101,4-4-1-1,2813,4-1-3-2,5-0,8-0
31248,98,4-2-3-1,2808,3-4-3,0-0,3-0
31249,2819,3-4-3,2806,4-2-3-1,0-0,1-0
31250,2811,4-2-3-1,2809,4-2-3-1,1-0,2-0
31251,2814,4-2-3-1,2816,4-3-1-2,1-1,2-3
31252,2809,3-5-2,2818,3-5-2,1-0,1-2
31253,2813,4-3-1-2,2819,3-4-1-2,0-2,2-3
31254,2816,4-2-3-1,2811,3-4-3,1-0,3-3
31255,2807,4-2-3-1,2814,4-4-2,0-1,0-1
31256,2806,3-4-3,101,4-2-2-2,1-2,2-4
31257,111,4-3-3,98,4-2-3-1,1-0,4-0
31258,2815,4-2-3-1,2810,4-3-3,2-0,3-1
31259,2808,3-4-3,114,4-2-3-1,0-1,0-2
31260,2812,4-4-2,2817,3-5-2,0-0,1-0
31261,98,4-2-3-1,2807,4-2-3-1,0-3,3-3
31262,2810,4-4-2,2816,4-3-1-2,0-1,1-2
31263,2811,4-2-3-1,111,4-3-3,0-3,0-4
31264,2819,3-4-1-2,2815,4-3-3,1-0,2-0
31265,2817,3-4-1-2,2808,3-4-3,0-1,0-2
31266,114,4-2-3-1,2812,4-4-2,1-1,1-1
31267,101,4-2-2-2,2809,4-1-2-3,3-1,4-1
31268,2814,4-2-3-1,2806,4-2-3-1,2-0,4-0
31269,2818,3-5-2,2813,4-3-1-2,0-1,1-5
31270,2816,3-4-3,2819,3-4-3,1-1,2-1
31271,2807,4-4-2,101,3-4-3,0-3,2-3
31272,2809,4-3-1-2,2814,4-4-2,0-1,1-1
31273,2818,3-4-3,2811,3-5-2,1-0,1-1
31274,2806,3-5-2,98,4-2-3-1,1-2,1-2
31275,111,4-1-2-3,114,4-2-3-1,1-2,1-2
31276,2815,4-3-3,2812,3-4-3,1-1,4-2
31277,2808,3-4-3,2810,4-1-2-3,1-2,2-3
31278,2813,3-4-3,2817,3-4-3,0-1,2-1
31279,2817,3-5-2,2806,3-5-2,0-1,2-2
31280,2814,4-2-3-1,2813,3-4-1-2,1-1,2-1
31281,2812,3-4-3,2808,3-4-3,0-0,1-0
31282,98,3-4-3,2811,4-1-4-1,1-0,5-0
31283,2815,4-3-1-2,111,4-1-2-3,0-0,2-1
31284,101,4-4-2,2818,3-5-2,1-0,3-1
31285,114,4-2-3-1,2816,4-4-2,1-0,2-1
31286,2819,3-4-3,2809,4-3-1-2,1-0,2-0
31287,2810,4-3-3,2807,4-4-2,0-0,0-1
31288,2818,4-2-3-1,2814,4-4-2,1-1,2-4
31289,111,4-1-2-3,2810,3-5-2,2-1,6-1
31290,2806,4-4-2,2812,3-4-3,0-0,1-0
31291,2813,3-4-1-2,98,3-4-3,0-1,0-4
31292,2809,4-4-2,114,4-2-3-1,0-0,2-0
31293,2807,4-4-2,2819,3-4-3,1-1,1-1
31294,2811,3-4-3,101,4-4-2,0-1,0-3
31295,2808,4-3-3,2815,4-3-1-2,1-1,2-1
31296,2816,4-3-1-2,2817,3-5-2,0-0,1-0
31297,2810,4-3-3,2813,4-2-3-1,0-4,0-5
31298,2814,4-4-2,2811,4-2-3-1,1-0,3-0
31299,98,3-4-3,101,4-4-2,2-0,3-3
31300,2819,3-4-1-2,2818,4-2-3-1,0-0,0-2
31301,114,4-1-4-1,2806,4-1-2-3,0-0,0-1
31302,2808,4-1-2-3,2816,4-3-1-2,0-0,1-1
31303,2817,3-4-1-2,2809,4-1-4-1,2-1,2-4
31304,2812,3-4-3,111,4-1-2-3,0-1,1-3
31305,2815,4-2-3-1,2807,4-4-2,0-0,2-0
31306,2818,3-5-2,98,3-4-3,0-1,2-1
31307,2809,4-1-4-1,2810,4-3-1-2,1-0,1-0
31308,111,4-1-4-1,2808,4-3-3,0-0,2-0
31309,101,4-2-2-2,2814,4-2-2-2,0-1,3-1
31310,2813,4-2-3-1,114,4-1-4-1,0-0,0-1
31311,2816,4-3-3,2812,4-4-2,1-0,2-2
31312,2806,4-1-4-1,2815,4-3-3,0-0,0-0
31313,2811,4-3-3,2819,3-4-3,1-0,2-1
31314,2807,4-4-2,2817,3-4-3,2-0,2-1
31315,2816,4-2-3-1,2815,4-3-3,0-0,2-0
31316,2814,4-5-1,98,3-4-3,1-0,3-5
31317,2818,4-1-2-3,2817,4-2-3-1,0-1,1-2
31318,2811,4-2-3-1,2810,3-5-2,0-0,0-1
31319,2809,4-2-3-1,2808,4-2-3-1,2-0,3-1
31320,2813,4-2-3-1,2812,3-4-3,0-2,1-2
31321,101,4-4-2,2819,3-4-3,0-1,3-1
31322,2806,4-1-4-1,111,4-1-2-3,0-0,0-4
31323,2807,4-4-2,114,4-2-3-1,0-3,1-4
31324,98,3-4-3,2809,4-2-3-1,2-0,5-1
31325,2817,4-4-1-1,101,4-3-3,0-0,2-0
31326,2819,3-4-1-2,2814,4-4-2,0-0,2-0
31327,2812,3-4-3,2807,4-1-2-3,0-0,0-2
31328,2808,4-3-3,2806,4-1-4-1,0-0,1-2
31329,2815,4-3-3,2813,4-2-3-1,1-1,3-1
31330,111,4-3-3,2816,4-3-1-2,2-0,5-0
31331,2810,5-3-2,2818,3-4-1-2,0-0,0-3
31332,114,4-2-3-1,2811,4-2-3-1,1-0,3-0
31333,2806,4-2-3-1,2816,4-1-3-2,0-0,0-0
31334,98,3-4-3,2819,3-4-3,2-0,5-0
31335,2818,3-5-2,114,4-2-3-1,1-1,2-1
31336,2811,4-2-3-1,2817,4-2-3-1,0-0,1-1
31337,2813,4-2-3-1,111,4-2-3-1,1-3,1-3
31338,2814,4-4-2,2810,3-5-2,0-1,2-1
31339,101,4-2-3-1,2815,4-3-1-2,0-2,2-2
31340,2809,4-2-3-1,2812,3-4-3,1-0,4-0
31341,2807,4-1-2-3,2808,4-1-2-3,1-2,2-4
31342,2817,4-2-3-1,2814,4-2-2-2,1-0,5-0
31343,2816,4-3-3,2807,4-3-3,0-0,1-1
31344,2806,3-5-2,2813,3-5-2,0-1,1-3
31345,2810,3-4-3,2819,3-4-3,0-0,0-2
31346,2812,4-4-2,2818,4-3-3,1-0,1-0
31347,2808,4-3-1-2,2811,5-3-2,0-1,1-1
31348,114,4-2-3-1,98,3-4-3,2-2,4-3
31350,111,4-2-3-1,101,4-2-2-2,0-0,0-0
31351,98,4-3-3,2817,4-2-3-1,1-0,4-0
31352,101,3-4-1-2,2810,3-4-3,2-0,3-0
31353,2818,3-5-2,2808,4-3-3,1-1,2-3
31354,2807,4-1-2-3,2806,3-5-2,0-1,1-2
31355,2814,4-4-2,2812,4-4-2,1-0,1-1
31356,2819,3-4-3,114,3-4-3,1-1,2-3
31357,2811,3-5-2,2815,3-4-3,1-1,1-4
31358,2809,4-2-3-1,111,4-3-3,0-3,1-4
31359,2813,3-4-3,2816,4-3-1-2,0-0,0-0
31360,111,4-3-3,2807,4-4-2,1-1,3-2
31361,2815,4-2-3-1,2818,4-1-2-3,1-0,1-1
31362,2810,3-4-3,98,3-4-3,0-0,0-2
31363,2806,3-5-2,2809,4-2-3-1,0-3,0-5
31364,2812,4-2-3-1,2811,3-5-2,0-1,0-2
31365,2816,4-3-1-2,101,3-4-1-2,0-1,0-5
31366,114,3-4-3,2814,5-4-1,1-0,2-0
31367,2808,4-4-2,2813,3-4-3,2-0,4-0
31368,2817,4-2-3-1,2819,3-4-3,0-0,1-2
31369,2811,3-5-2,2806,4-4-2,3-0,3-3
31370,2813,4-2-2-2,2807,4-2-3-1,2-0,2-0
31371,2814,4-1-2-3,2815,3-5-2,0-0,2-3
31372,2818,4-2-3-1,111,4-3-3,0-4,0-6
31373,98,3-4-3,2812,3-4-3,1-0,1-0
31374,2809,4-2-3-1,2816,4-3-1-2,2-0,3-0
31375,2819,3-4-3,2808,4-4-2,1-0,2-2
31376,101,3-5-2,114,3-4-3,1-1,1-1
31378,2807,4-4-2,2809,4-2-3-1,0-2,1-2
31379,114,4-2-3-1,2817,3-4-3,2-0,4-0
31380,2808,4-2-3-1,101,3-5-2,0-0,0-0
31381,2806,4-4-2,2810,5-2-3,1-2,2-2
31382,2812,3-4-3,2819,3-4-3,1-0,3-1
31383,2816,3-4-3,2818,3-5-2,1-0,1-1
31384,2815,4-2-3-1,98,3-4-3,0-1,1-2
31385,111,4-3-3,2814,4-2-3-1,0-0,2-0
31386,2813,3-4-3,2811,3-5-2,0-0,1-1
1930838,2815,4-2-3-1,2809,4-2-3-1,1-0,2-1
15006543,98,3-4-3,2816,3-4-3,2-0,4-0
15006547,2814,4-2-3-1,2808,4-2-3-1,0-1,1-2
15006549,2811,3-4-3,2807,4-3-3,0-0,0-0
15006550,101,3-4-3,2812,3-4-3,0-1,1-1
15006552,2818,3-4-3,2806,4-2-3-1,0-0,0-3
15006555,2817,4-5-1,2815,4-2-3-1,0-2,1-3
15160952,2809,4-2-3-1,2813,3-4-3,1-0,2-2
15160954,2819,3-4-3,111,4-2-3-1,0-1,0-2
15162622,2810,4-3-3,114,4-2-3-1,1-2,1-4
15164274,2806,4-2-3-1,2819,3-4-3,0-0,4-0
15164875,2815,4-2-3-1,114,4-2-3-1,0-1,1-3
15164877,2812,4-4-2,2810,4-3-3,0-1,0-1
15164878,2807,4-3-3,2818,4-2-3-1,1-1,1-1
15164879,2808,4-4-2,98,3-4-3,0-1,0-2
15164880,111,4-3-3,2817,4-2-3-1,2-0,5-2
15166140,2816,4-2-3-1,2814,4-2-3-1,0-1,0-3
15166141,2813,3-4-3,101,4-2-2-2,0-3,0-5
15166142,2809,4-2-3-1,2811,3-4-3,0-1,2-2
15167625,98,3-4-3,111,4-3-3,0-1,0-1
15167627,114,3-4-3,2808,4-4-2,0-1,1-4
15167629,2817,3-5-2,2812,4-4-2,1-1,3-3
15167632,2810,4-3-3,2815,3-4-1-2,0-0,0-0
15167943,101,4-4-2,2806,4-2-3-1,1-1,2-2
15167945,2819,3-4-3,2813,4-2-3-1,1-1,1-1
15167947,2814,4-2-3-1,2807,4-4-2,0-0,0-0
15167949,2811,4-3-3,2816,3-4-3,0-0,2-1
15167952,2818,4-3-3,2809,4-2-3-1,1-0,3-1
15168888,2812,4-4-2,114,3-4-3,0-0,0-1
15169532,2813,4-2-3-1,2818,4-2-3-1,0-1,0-1
15169536,2816,3-4-3,2810,4-3-1-2,0-1,0-1
15169542,2806,4-2-3-1,2814,4-2-3-1,1-0,2-0
15169547,2808,4-4-2,2817,3-4-1-2,0-1,1-2
15169551,111,4-2-3-1,2811,4-1-4-1,3-0,5-0
15173985,2815,4-3-1-2,2819,3-4-3,2-0,4-1
15173988,2807,3-5-2,98,3-4-3,0-0,1-6
15178769,2809,4-2-3-1,101,4-4-2,1-2,2-4
15183807,2810,3-4-3,2817,3-4-3,0-0,0-3
15203332,2812,4-4-2,2815,4-3-3,0-0,1-0
15203301,114,3-4-3,111,4-2-3-1,1-3,2-4
15203311,2817,3-4-1-2,2813,4-2-3-1,0-1,0-2
15203322,2811,3-5-2,2818,4-2-3-1,1-1,2-2
15203326,101,4-4-2,2807,4-2-3-1,1-0,1-1
15203306,98,3-4-1-2,2806,4-2-3-1,0-0,1-0
15203337,2810,3-4-3,2808,4-2-3-1,0-0,0-1
15203296,2819,3-5-2,2816,4-1-3-2,1-1,1-1
15203317,2814,4-2-3-1,2809,4-2-3-1,0-0,1-1
15237698,2818,3-5-2,101,4-4-2,0-2,0-2
15237658,2809,4-2-3-1,2819,3-4-1-2,0-1,1-2
15237681,2811,3-4-3,98,3-4-3,0-0,0-1
15237687,2806,4-3-1-2,2817,3-4-3,1-0,1-4
15237692,2807,4-4-2,2810,3-4-1-2,0-3,1-5
15237703,2808,4-4-2,2812,4-4-2,2-1,2-2
15237670,111,4-2-3-1,2815,4-3-3,1-1,2-1
15237665,2813,4-2-3-1,2814,4-2-3-1,0-1,0-1
15237675,2816,4-2-3-1,114,4-2-3-1,0-0,1-1
15244107,2815,4-2-3-1,2808,4-2-3-1,2-0,3-0
15244103,2819,4-2-3-1,2807,3-4-3,1-0,1-0
15244111,2812,4-4-2,2806,4-4-2,0-0,2-1
15244112,2810,3-4-3,111,4-2-3-1,0-1,0-1
15244108,2817,3-5-2,2816,4-4-2,1-0,2-1
15244105,114,4-5-1,2809,4-4-2,2-0,3-1
15244106,98,3-4-3,2813,4-2-3-1,0-1,0-2
15244109,2814,4-2-3-1,2818,3-5-2,0-0,1-3
15244110,101,4-3-1-2,2811,3-4-3,0-0,2-2
15245556,2809,3-4-1-2,2817,3-5-2,1-0,1-1
15245557,2813,4-2-3-1,2810,3-4-1-2,2-0,3-1
15245558,111,4-2-3-1,2812,4-4-2,3-1,3-1
15245559,2816,4-4-2,2808,4-4-2,0-1,1-4
15245560,2811,4-4-2,2814,4-2-3-1,1-1,1-1
15245561,2806,4-4-2,114,4-2-3-1,1-0,2-0
15245562,101,3-5-2,98,3-4-3,0-1,0-2
15245563,2807,3-4-1-2,2815,4-2-3-1,0-1,1-3
15245564,2818,3-5-2,2819,3-4-1-2,3-0,4-0
15248294,2819,4-2-3-1,2811,3-4-3,1-0,3-0
15248295,114,4-2-3-1,2813,4-2-3-1,1-0,1-0
15248296,98,3-4-3,2818,3-5-2,0-2,0-4
15248297,2815,4-2-3-1,2806,4-2-3-1,1-0,2-1
15248298,2817,3-5-2,2807,3-4-1-2,2-0,3-2
15248299,2814,4-2-3-1,101,3-5-2,0-1,1-2
15248300,2812,4-4-2,2816,4-4-2,2-0,4-0
15248301,2808,4-4-2,111,4-2-3-1,0-2,0-4
15248302,2810,3-4-3,2809,3-4-3,3-0,6-1
52265827,2810,4-4-2,2856,4-2-3-1,0-0,0-0
52274861,2856,4-4-2,2810,3-4-1-2,0-1,2-2
1172492,111,4-2-3-1,2816,4-2-3-1,3-0,8-0
1172493,2819,4-2-3-1,2814,4-4-2,0-1,1-3
1172494,2810,4-4-2,2806,4-2-3-1,0-2,1-4
1172495,2809,4-2-3-1,2818,3-4-3,1-2,2-3
1172496,2849,3-4-3,2812,4-1-3-2,0-2,2-3
1172497,2817,3-5-2,2865,4-4-2,0-0,1-1
1172498,98,3-4-1-2,2815,3-4-3,1-0,3-0
1172499,101,3-4-3,2813,4-4-2,2-0,3-1
1172500,2808,4-2-3-1,114,4-3-3,0-0,0-0
1172501,2806,4-4-2,2817,3-4-1-2,0-2,1-3
1172502,2865,4-3-3,2809,4-2-3-1,0-0,1-0
1172503,2815,4-2-3-1,2819,3-4-3,0-0,1-1
1172504,114,4-3-3,101,3-4-3,1-1,1-1
1172505,2813,4-2-3-1,2849,3-5-2,1-1,1-4
1172506,2814,4-4-2,98,3-4-1-2,1-0,2-0
1172507,2816,4-2-3-1,2810,4-3-1-2,0-2,1-3
1172508,2818,3-4-3,111,4-3-3,2-1,4-1
1172509,2812,4-4-2,2808,4-2-3-1,1-1,1-1
1172510,2819,3-4-3,2813,4-2-3-1,1-0,4-0
1172511,2809,4-2-3-1,2815,4-2-3-1,0-2,1-3
1172512,98,3-4-3,2812,3-4-3,1-0,4-0
1172516,101,3-4-3,2816,4-2-3-1,3-0,4-0
1172517,2808,4-3-3,2814,4-4-2,0-0,0-0
1172518,111,4-3-3,2806,4-2-3-1,1-0,4-3
1172519,2818,3-4-3,98,3-4-3,0-0,0-1
1172520,2812,4-4-2,2810,3-5-2,1-1,1-1
1172521,2806,4-2-3-1,2849,3-4-3,0-1,0-2
1172522,2813,4-3-3,114,4-3-3,0-1,0-1
1172523,2814,4-4-2,101,3-4-3,0-1,0-2
1172524,2865,4-3-3,111,4-3-3,0-3,1-4
1172525,2815,4-2-3-1,2808,4-3-3,0-0,1-1
1172526,2809,4-2-3-1,2817,3-4-1-2,0-1,1-1
1172527,2816,4-5-1,2819,4-2-3-1,0-0,1-1
17825,94,3-5-2,403,4-2-3-1,2-0,4-0
17829,398,3-5-2,401,4-2-3-1,0-1,1-1
17830,395,4-3-1-2,94,3-5-2,0-1,1-2
17831,402,3-5-2,389,4-3-3,1-0,2-1
17832,403,4-3-1-2,399,3-4-3,0-0,0-1
17833,394,4-3-1-2,397,4-3-3,3-0,4-1
17834,390,3-5-2,388,4-3-3,1-1,1-3
17835,109,3-4-3,393,3-5-2,1-1,2-3
17836,389,3-5-2,108,4-3-3,0-0,0-0
17837,102,4-2-3-1,397,3-4-1-2,1-0,2-0
17838,94,3-5-2,390,3-5-2,1-0,1-0
17839,402,3-5-2,109,3-4-1-2,0-0,1-2
17840,396,4-3-3,400,4-2-3-1,3-1,3-4
17841,392,3-5-2,398,3-5-2,0-1,2-1
17842,388,4-3-3,395,3-5-2,0-2,1-3
17843,401,4-2-3-1,394,4-3-3,4-0,4-2
17844,399,3-4-3,391,4-3-2-1,0-0,0-1
17845,393,3-5-2,403,4-3-1-2,0-1,1-2
17846,395,4-3-3,402,3-5-2,0-0,3-1
17847,390,3-4-3,396,4-3-1-2,0-0,0-1
17848,108,4-3-3,399,3-4-3,1-1,2-1
17849,391,4-3-1-2,94,3-5-2,0-0,0-2
17850,394,4-3-3,392,3-5-2,2-0,3-0
17851,403,4-3-1-2,102,4-4-2,0-2,1-4
17852,400,4-3-3,401,4-2-3-1,0-0,1-2
