match_id,season,HTF,HP1N,HP1P,HP2N,HP2P,HP3N,HP3P,HP4N,HP4P,HP5N,HP5P,HP6N,HP6P,HP7N,HP7P,HP8N,HP8P,HP9N,HP9P,HP10N,HP10P,HP11N,HP11P,ATF,AP1N,AP1P,AP2N,AP2P,AP3N,AP3P,AP4N,AP4P,AP5N,AP5P,AP6N,AP6P,AP7N,AP7P,AP8N,AP8P,AP9N,AP9P,AP10N,AP10P,AP11N,AP11P
8654894,20200512,4-5-1,21,G,26,D,6,D,15,D,33,D,8,M,14,M,24,M,22,M,11,F,18,F,4-5-1,1,G,2,D,26,D,4,D,66,F,14,M,34,M,3,M,9,F,10,F,29,M
8655056,20200513,4-3-3,1,G,14,M,20,D,2,D,27,D,7,M,6,M,3,D,17,F,22,F,11,F,4-3-3,21,G,3,D,39,D,35,D,33,D,6,M,12,D,10,M,77,M,18,F,13,F
8655057,20200513,4-3-3,1,G,8,M,14,M,15,D,18,F,19,NaN,23,M,24,D,27,D,34,D,36,M,4-3-3,21,G,23,D,2,D,22,D,27,M,11,F,66,M,37,F,15,M,5,M,10,F
8655058,20200513,4-5-1,21,G,23,M,15,D,4,D,32,D,7,F,99,F,66,D,10,M,8,M,9,F,4-5-1,41,G,6,D,35,D,4,D,14,M,34,D,28,M,19,F,3,M,18,F,23,M
8655059,20200513,3-5-2,21,G,44,D,14,D,32,D,17,D,13,M,4,D,7,M,11,F,9,F,10,M,3-5-2,31,G,13,M,3,D,5,D,14,D,16,M,47,D,12,F,26,M,77,F,10,F
15007421,20200516,4-1-4-1,1,G,2,D,9,F,15,D,25,M,8,M,16,F,14,M,4,M,12,M,10,F,4-1-4-1,25,G,17,D,99,D,26,D,2,D,34,M,14,M,22,M,7,M,12,F,18,M
15007424,20200516,3-4-3,1,G,5,D,4,D,3,D,2,D,77,M,44,M,20,M,9,F,11,F,14,F,3-4-3,31,G,13,D,5,D,3,D,2,D,8,M,6,M,7,F,26,M,12,F,10,F
15007427,20200516,3-5-2,41,G,6,D,35,D,4,D,14,M,34,D,28,M,19,F,3,M,18,F,23,M,3-5-2,21,G,26,D,6,D,15,D,33,D,8,M,14,M,24,M,22,M,11,F,18,F
15007430,20200516,4-3-3,21,G,33,D,6,D,4,D,17,D,24,M,30,M,23,M,11,F,9,F,7,F,4-3-3,31,G,2,D,26,D,6,D,22,D,28,M,13,M,14,M,17,F,7,M,11,F
15007433,20200516,3-4-3,1,G,2,D,26,D,4,D,66,F,14,M,34,M,3,M,9,F,10,F,29,M,3-4-3,52,G,3,D,6,D,4,D,7,M,29,M,44,M,45,M,18,F,11,F,14,F
15007436,20200516,4-3-3,1,G,8,M,14,M,15,D,18,F,19,NaN,23,M,24,D,27,D,34,D,36,M,4-3-3,21,G,23,M,15,D,4,D,32,D,7,F,99,F,66,D,10,M,8,M,9,F
15161335,20200517,3-5-2,19,G,16,M,4,D,2,D,23,D,10,M,77,M,26,M,33,D,7,F,9,F,3-5-2,21,G,23,M,15,D,4,D,3,D,10,M,8,M,72,M,98,M,7,F,9,F
15161336,20200517,4-5-1,21,G,23,D,2,D,22,D,27,M,11,F,66,M,37,F,15,M,5,M,10,F,4-5-1,31,G,13,M,3,D,5,D,14,D,16,M,47,D,12,F,26,M,77,F,10,F
15161337,20200517,3-5-2,21,G,3,D,39,D,35,D,33,D,6,M,12,D,10,M,77,M,18,F,13,F,3-5-2,31,G,25,D,26,D,92,D,32,D,11,F,13,M,17,F,37,F,28,M,9,F
15161338,20200517,3-5-2,1,G,2,D,4,D,6,D,17,D,25,M,5,M,66,M,14,F,7,F,10,F,3-5-2,21,G,15,D,20,D,2,D,25,M,14,M,6,M,7,M,30,D,22,F,9,F
15161339,20200517,4-3-3,1,G,14,M,20,D,2,D,27,D,7,M,6,M,3,D,17,F,22,F,11,F,4-3-3,21,G,44,D,14,D,32,D,17,D,13,M,4,D,7,M,11,F,9,F,10,M
15161340,20200517,4-4-2,41,G,32,D,4,D,20,D,27,M,33,M,14,M,34,D,5,M,16,M,18,F,4-4-2,1,G,23,D,4,D,44,D,17,D,24,M,7,M,22,M,13,M,11,F,9,F
15164358,20200522,4-2-3-1,31,G,13,D,5,D,3,D,2,D,8,M,6,M,77,F,26,M,12,F,10,F,4-2-3-1,1,G,6,D,4,D,2,D,17,D,25,M,5,M,66,M,14,F,13,M,10,F
15165260,20200523,4-3-3,1,G,17,D,99,D,26,D,2,D,29,M,34,M,14,M,12,F,18,M,10,F,4-3-3,41,G,19,F,34,D,20,D,4,D,32,D,5,M,7,M,16,M,18,F,37,F
15165261,20200523,3-5-2,19,G,16,M,39,D,4,D,23,D,98,F,77,M,26,M,10,M,7,F,18,F,3-5-2,1,G,23,D,4,D,44,D,22,M,24,M,7,M,16,D,9,F,10,F,13,M
15165262,20200523,3-5-2,21,G,3,D,39,D,35,D,33,D,6,M,12,D,10,M,77,M,18,F,13,F,3-5-2,21,G,26,D,6,D,15,D,33,D,8,M,14,M,24,M,22,M,11,F,18,F
15165263,20200523,4-5-1,21,G,23,M,15,D,4,D,32,D,7,F,99,F,66,D,10,M,8,M,9,F,4-5-1,1,G,2,D,26,D,4,D,66,F,14,M,34,M,3,M,9,F,10,F,29,M
15165264,20200523,4-5-1,31,G,25,D,26,D,92,D,32,D,11,F,13,M,17,F,37,F,28,M,9,F,4-5-1,21,G,44,D,14,D,32,D,17,D,13,M,4,D,7,M,11,F,9,F,10,M
15165265,20200523,4-5-1,1,G,2,D,9,F,15,D,25,M,16,F,14,M,8,M,4,M,12,M,10,F,4-5-1,1,G,27,D,20,D,2,D,8,D,7,M,28,M,6,M,13,F,9,F,24,F
15166416,20200524,4-1-4-1,31,G,2,D,26,D,6,D,22,D,28,M,7,M,14,M,17,F,10,M,11,F,4-1-4-1,1,G,5,D,4,D,22,D,18,F,8,M,29,M,20,M,17,M,9,F,14,F
15166417,20200524,3-5-2,52,G,3,D,6,D,4,D,7,M,29,M,44,M,45,M,18,F,11,F,14,F,3-5-2,1,G,8,M,14,M,15,D,18,F,19,NaN,23,M,24,D,27,D,34,D,36,M
15166418,20200524,4-5-1,31,G,13,M,3,D,5,D,14,D,16,M,47,D,12,F,26,M,77,F,10,F,4-5-1,41,G,6,D,35,D,4,D,14,M,34,D,28,M,19,F,3,M,18,F,23,M
15166419,20200524,4-2-3-1,21,G,23,M,44,D,4,D,2,D,10,M,16,M,72,M,98,M,7,F,9,F,4-2-3-1,25,G,33,D,4,D,5,D,3,D,10,M,8,M,24,M,11,F,18,F,7,F
15168932,20200529,3-4-3,1,G,5,D,4,D,3,D,18,F,77,M,44,M,22,D,9,F,11,F,14,F,3-4-3,1,G,2,D,9,F,15,D,25,M,26,F,8,M,6,M,16,F,10,F,12,M
15168933,20200529,3-5-2,41,G,6,D,35,D,4,D,14,M,34,D,28,M,19,F,3,M,18,F,23,M,3-5-2,1,G,2,D,26,D,4,D,66,F,14,M,34,M,3,M,9,F,10,F,29,M
15170126,20200530,4-3-3,1,G,17,D,26,D,2,D,19,D,14,M,29,M,6,M,66,F,10,F,18,M,4-3-3,31,G,2,D,26,D,6,D,22,D,17,F,13,M,57,M,28,M,10,M,9,F
15170130,20200530,4-3-3,1,G,14,M,20,D,2,D,27,D,7,M,6,M,3,D,17,F,22,F,11,F,4-3-3,1,G,8,M,14,M,15,D,18,F,19,NaN,23,M,24,D,27,D,34,D,36,M
15170134,20200530,4-3-3,25,G,33,D,4,D,5,D,17,D,10,M,24,M,8,M,18,F,11,F,7,F,4-3-3,19,G,4,D,39,D,16,M,10,M,77,M,35,D,26,M,98,F,18,F,7,F
15170139,20200530,4-5-1,21,G,26,D,6,D,15,D,33,D,8,M,14,M,24,M,22,M,11,F,18,F,4-5-1,52,G,3,D,6,D,4,D,7,M,29,M,44,M,45,M,18,F,11,F,14,F
15170141,20200530,4-3-3,21,G,27,D,15,D,20,D,8,D,28,M,6,M,7,M,17,F,13,F,9,F,4-3-3,21,G,3,D,4,D,15,D,23,M,8,M,10,M,7,F,98,M,14,M,9,F
15174656,20200531,3-5-2,1,G,2,D,4,D,6,D,17,D,25,M,16,M,66,M,27,M,13,M,10,F,3-5-2,41,G,32,D,4,D,20,D,34,D,17,M,16,M,7,M,19,F,33,M,37,F
15174660,20200531,3-5-2,21,G,44,D,14,D,32,D,17,D,13,M,4,D,7,M,11,F,9,F,10,M,3-5-2,21,G,23,D,2,D,22,D,27,M,11,F,66,M,37,F,15,M,5,M,10,F
15174666,20200531,4-5-1,31,G,13,M,3,D,5,D,14,D,16,M,47,D,12,F,26,M,77,F,10,F,4-5-1,21,G,3,D,39,D,35,D,33,D,6,M,12,D,10,M,77,M,18,F,13,F
15174671,20200531,3-4-3,1,G,23,D,4,D,44,D,32,D,13,M,7,M,22,M,11,F,9,F,19,F,3-4-3,31,G,5,D,3,D,4,D,17,D,16,M,6,M,7,F,26,M,77,F,10,F
15174676,20200531,4-5-1,21,G,23,M,15,D,4,D,32,D,7,F,99,F,66,D,10,M,8,M,9,F,4-5-1,31,G,25,D,26,D,92,D,32,D,11,F,13,M,17,F,37,F,28,M,9,F
15183845,20200602,3-5-2,21,G,44,D,14,D,32,D,17,D,13,M,4,D,7,M,11,F,9,F,10,M,3-5-2,21,G,23,M,15,D,4,D,32,D,7,F,99,F,66,D,10,M,8,M,9,F
15183851,20200602,3-4-3,1,G,2,D,26,D,4,D,66,F,14,M,34,M,3,M,9,F,10,F,29,M,3-4-3,31,G,25,D,26,D,92,D,32,D,11,F,13,M,17,F,37,F,28,M,9,F
15183853,20200602,3-5-2,41,G,6,D,35,D,4,D,14,M,34,D,28,M,19,F,3,M,18,F,23,M,3-5-2,21,G,3,D,39,D,35,D,33,D,6,M,12,D,10,M,77,M,18,F,13,F
15198472,20200605,3-4-3,1,G,23,D,4,D,44,D,32,D,40,M,6,M,22,M,35,F,9,F,11,F,3-4-3,25,G,17,D,26,D,2,D,19,D,34,M,14,M,10,F,66,F,12,F,15,F
15204014,20200606,3-5-2,1,G,2,D,4,D,6,D,27,M,25,M,16,M,9,M,17,D,11,F,7,F,3-5-2,31,G,2,D,92,D,6,D,22,D,28,M,7,M,14,M,13,M,11,F,20,F
15204019,20200606,4-2-3-1,25,G,33,D,4,D,5,D,3,D,10,M,8,M,11,F,23,M,7,F,18,F,4-2-3-1,21,G,27,D,9,F,15,D,25,M,40,M,7,M,22,F,6,M,12,M,10,F
15204025,20200606,4-2-3-1,31,G,7,F,5,D,3,D,4,D,16,M,6,M,77,F,26,M,11,F,10,F,4-2-3-1,21,G,23,M,15,D,4,D,66,D,16,M,72,M,22,M,8,M,7,F,9,F
15208732,20200607,5-3-2,41,G,32,D,35,D,20,D,34,D,17,M,16,M,7,M,5,M,37,F,18,F,5-3-2,1,G,66,D,4,D,3,D,18,F,44,M,11,F,8,M,20,M,9,F,14,F
15208739,20200607,3-5-2,19,G,16,M,39,D,4,D,23,D,98,F,77,M,26,M,10,M,11,F,18,F,3-5-2,21,G,15,D,28,M,2,D,17,F,14,M,7,M,6,M,94,M,10,M,9,F
15238374,20200613,4-1-4-1,21,G,23,M,15,D,4,D,3,D,16,M,66,D,22,M,8,M,7,F,9,F,4-1-4-1,41,G,32,D,4,D,20,D,34,D,3,M,16,M,14,M,19,F,17,M,18,F
15238380,20200613,3-4-3,1,G,2,D,26,D,4,D,66,F,14,M,34,M,3,M,9,F,10,F,29,M,3-4-3,1,G,14,M,20,D,2,D,27,D,7,M,6,M,3,D,17,F,22,F,11,F
15238385,20200613,4-5-1,31,G,25,D,92,D,6,D,22,D,7,M,14,M,13,M,29,F,28,M,20,F,4-5-1,1,G,44,D,15,D,23,D,22,M,6,M,24,M,32,D,11,F,9,F,35,F
15238391,20200613,4-5-1,31,G,25,D,26,D,92,D,32,D,11,F,13,M,17,F,37,F,28,M,9,F,4-5-1,21,G,23,D,2,D,22,D,27,M,11,F,66,M,37,F,15,M,5,M,10,F
15238396,20200613,4-3-3,1,G,8,M,14,M,15,D,18,F,19,NaN,23,M,24,D,27,D,34,D,36,M,4-3-3,41,G,6,D,35,D,4,D,14,M,34,D,28,M,19,F,3,M,18,F,23,M
15238401,20200613,3-5-2,21,G,8,M,5,D,4,M,18,F,17,F,13,M,12,M,9,F,27,D,25,M,3-5-2,31,G,17,D,3,D,5,D,14,D,6,M,8,M,12,F,26,M,77,F,10,F
15238407,20200613,3-5-2,19,G,90,D,39,D,4,D,98,F,8,M,23,D,77,M,10,M,7,F,18,F,3-5-2,1,G,3,M,26,D,2,D,17,D,14,M,29,M,10,F,18,M,66,F,12,F
15243177,20200614,4-5-1,21,G,26,D,6,D,15,D,33,D,8,M,14,M,24,M,22,M,11,F,18,F,4-5-1,31,G,13,M,3,D,5,D,14,D,16,M,47,D,12,F,26,M,77,F,10,F
15243183,20200614,3-5-2,52,G,3,D,6,D,4,D,7,M,29,M,44,M,45,M,18,F,11,F,14,F,3-5-2,21,G,44,D,14,D,32,D,17,D,13,M,4,D,7,M,11,F,9,F,10,M
15243188,20200614,3-4-3,1,G,66,D,4,D,3,D,18,F,44,M,8,M,20,M,9,F,11,F,14,F,3-4-3,1,G,28,D,4,D,6,D,17,D,66,M,24,M,9,M,35,M,11,F,10,F
15243193,20200614,4-3-3,21,G,27,D,15,D,2,D,8,D,7,M,28,M,6,M,17,F,9,F,94,M,4-3-3,25,G,33,D,4,D,5,D,3,D,8,M,10,M,24,M,11,F,18,F,7,F
15244141,20200616,4-4-2,25,G,17,D,26,D,2,D,19,D,66,F,6,M,14,M,15,F,12,F,9,F,4-4-2,21,G,23,M,15,D,44,D,6,D,16,M,10,M,30,F,98,M,7,F,9,F
15244142,20200616,4-2-3-1,31,G,14,D,5,D,3,D,17,D,8,M,16,M,77,F,26,M,12,F,10,F,4-2-3-1,31,G,2,D,26,D,92,D,22,D,28,M,11,F,14,M,13,M,10,M,9,F
15244143,20200616,4-4-2,41,G,32,D,2,D,20,D,34,D,16,M,14,M,19,F,3,M,17,M,5,M,4-4-2,19,G,4,D,39,D,3,D,90,D,98,F,77,M,26,M,10,M,7,F,18,F
15244597,20200617,4-3-3,21,G,27,D,15,D,2,D,8,D,7,M,6,M,10,M,24,F,9,F,94,M,4-3-3,1,G,23,D,15,D,44,D,32,D,13,M,6,M,22,M,27,F,9,F,11,F
15244598,20200617,4-1-4-1,21,G,2,D,9,F,15,D,25,M,8,M,26,F,17,F,4,M,12,M,18,F,4-1-4-1,21,G,28,D,4,D,6,D,27,M,25,M,16,M,66,M,14,F,13,M,11,F
15244599,20200617,4-1-4-1,1,G,33,D,6,D,4,D,3,D,30,M,11,F,10,M,24,M,13,F,18,F,4-1-4-1,1,G,66,D,4,D,3,D,18,F,44,M,8,M,20,M,11,F,9,F,14,F
15245166,20200619,4-3-3,1,G,8,M,14,M,15,D,18,F,19,NaN,23,M,24,D,27,D,34,D,36,M,4-3-3,21,G,26,D,6,D,15,D,33,D,8,M,14,M,24,M,22,M,11,F,18,F
15245648,20200620,4-3-3,1,G,27,M,6,D,4,D,23,D,15,M,9,M,16,M,17,D,13,M,10,F,4-3-3,21,G,66,D,4,D,44,D,23,M,16,M,7,F,8,M,10,M,30,F,9,F
15245650,20200620,4-4-2,31,G,22,D,3,D,5,D,14,D,12,F,8,M,6,M,10,F,7,F,77,F,4-4-2,1,G,17,D,26,D,2,D,19,D,14,M,34,M,29,M,18,M,66,F,9,F
15245652,20200620,4-3-3,41,G,27,M,2,D,4,D,32,D,20,D,7,M,16,M,19,F,18,F,37,F,4-3-3,21,G,2,D,9,F,15,D,25,M,4,M,6,M,40,M,12,M,18,F,26,F
15246049,20200621,3-4-3,1,G,23,D,15,D,14,D,32,D,5,M,7,M,22,M,29,F,9,F,11,F,3-4-3,1,G,3,D,4,D,5,D,33,D,30,M,10,M,24,M,13,F,11,F,18,F
15246050,20200621,4-5-1,31,G,2,D,26,D,6,D,22,D,7,M,14,M,28,M,17,F,13,M,11,F,4-5-1,21,G,27,D,15,D,2,D,8,D,6,M,7,M,30,D,17,F,9,F,94,M
15246051,20200621,3-4-3,1,G,66,D,4,D,3,D,18,F,44,M,8,M,20,M,9,F,11,F,7,M,3-4-3,19,G,4,D,39,D,3,D,90,D,98,F,77,M,26,M,10,M,18,F,14,F
15246052,20200621,4-5-1,21,G,23,D,2,D,22,D,27,M,11,F,66,M,37,F,15,M,5,M,10,F,4-5-1,52,G,3,D,6,D,4,D,7,M,29,M,44,M,45,M,18,F,11,F,14,F
15246053,20200621,4-3-3,1,G,14,M,20,D,2,D,27,D,7,M,6,M,3,D,17,F,22,F,11,F,4-3-3,31,G,13,M,3,D,5,D,14,D,16,M,47,D,12,F,26,M,77,F,10,F
8652437,20200624,4-5-1,31,G,25,D,26,D,92,D,32,D,11,F,13,M,17,F,37,F,28,M,9,F,4-5-1,41,G,6,D,35,D,4,D,14,M,34,D,28,M,19,F,3,M,18,F,23,M
8652438,20200624,4-5-1,21,G,23,D,2,D,22,D,27,M,11,F,66,M,37,F,15,M,5,M,10,F,4-5-1,1,G,2,D,26,D,4,D,66,F,14,M,34,M,3,M,9,F,10,F,29,M
8652439,20200624,4-5-1,31,G,13,M,3,D,5,D,14,D,16,M,47,D,12,F,26,M,77,F,10,F,4-5-1,1,G,8,M,14,M,15,D,18,F,19,NaN,23,M,24,D,27,D,34,D,36,M
8652440,20200624,3-5-2,52,G,3,D,6,D,4,D,7,M,29,M,44,M,45,M,18,F,11,F,14,F,3-5-2,1,G,14,M,20,D,2,D,27,D,7,M,6,M,3,D,17,F,22,F,11,F
15247839,20200626,4-3-3,1,G,30,D,2,D,20,D,27,D,7,M,6,M,28,M,9,F,17,F,94,M,4-3-3,31,G,47,D,3,D,5,D,14,D,6,M,8,M,12,F,7,F,77,F,10,F
15248416,20200627,4-5-1,1,G,33,D,5,D,4,D,3,D,11,F,7,F,24,M,10,M,30,M,18,F,4-5-1,41,G,34,D,20,D,4,D,32,D,14,M,28,M,16,M,27,M,18,F,33,M
15248417,20200627,4-5-1,21,G,26,D,6,D,15,D,33,D,8,M,14,M,24,M,22,M,11,F,18,F,4-5-1,21,G,23,D,2,D,22,D,27,M,11,F,66,M,37,F,15,M,5,M,10,F
15248418,20200627,3-5-2,1,G,6,D,22,D,2,D,27,M,13,M,5,M,66,M,9,M,10,F,7,F,3-5-2,1,G,16,D,14,D,15,D,32,D,24,M,5,M,11,F,30,M,29,F,27,F
15248419,20200627,4-3-3,1,G,14,M,20,D,2,D,27,D,7,M,6,M,3,D,17,F,22,F,11,F,4-3-3,31,G,25,D,26,D,92,D,32,D,11,F,13,M,17,F,37,F,28,M,9,F
15248420,20200627,4-3-3,1,G,8,M,14,M,15,D,18,F,19,NaN,23,M,24,D,27,D,34,D,36,M,4-3-3,21,G,3,D,39,D,35,D,33,D,6,M,12,D,10,M,77,M,18,F,13,F
15248421,20200627,3-4-3,52,G,66,D,4,D,3,D,18,F,44,M,8,M,20,M,9,F,14,F,11,F,3-4-3,25,G,17,D,2,D,26,D,6,M,14,M,29,M,22,M,18,M,66,F,12,F
15248785,20200628,3-5-2,21,G,44,D,14,D,32,D,17,D,13,M,4,D,7,M,11,F,9,F,10,M,3-5-2,1,G,2,D,26,D,4,D,66,F,14,M,34,M,3,M,9,F,10,F,29,M
15248786,20200628,4-5-1,31,G,13,M,3,D,5,D,14,D,16,M,47,D,12,F,26,M,77,F,10,F,4-5-1,21,G,23,M,15,D,4,D,32,D,7,F,99,F,66,D,10,M,8,M,9,F
15248787,20200628,4-5-1,21,G,23,M,15,D,44,D,66,D,22,M,10,M,11,F,7,F,16,M,9,F,4-5-1,31,G,22,D,6,D,26,D,2,D,28,M,17,F,14,M,13,M,7,M,11,F
15248788,20200628,3-5-2,41,G,6,D,35,D,4,D,14,M,34,D,28,M,19,F,3,M,18,F,23,M,3-5-2,52,G,3,D,6,D,4,D,7,M,29,M,44,M,45,M,18,F,11,F,14,F
15248789,20200628,3-5-2,19,G,90,D,39,D,4,D,98,F,26,M,23,D,77,M,10,M,14,F,18,F,3-5-2,21,G,25,M,15,D,9,F,2,D,17,F,8,M,4,M,26,F,18,F,12,M
15255583,20200703,4-3-3,1,G,14,M,20,D,2,D,27,D,7,M,6,M,3,D,17,F,22,F,11,F,4-3-3,21,G,26,D,6,D,15,D,33,D,8,M,14,M,24,M,22,M,11,F,18,F
15255585,20200703,3-5-2,21,G,3,D,39,D,35,D,33,D,6,M,12,D,10,M,77,M,18,F,13,F,3-5-2,21,G,23,D,2,D,22,D,27,M,11,F,66,M,37,F,15,M,5,M,10,F
15257419,20200704,4-3-3,1,G,17,D,26,D,2,D,18,M,14,M,34,M,29,M,66,F,12,F,10,F,4-3-3,1,G,26,D,4,D,6,D,3,D,30,M,11,F,10,M,24,M,22,M,18,F
15257423,20200704,3-4-3,1,G,2,D,26,D,4,D,66,F,14,M,34,M,3,M,9,F,10,F,29,M,3-4-3,1,G,8,M,14,M,15,D,18,F,19,NaN,23,M,24,D,27,D,34,D,36,M
15257427,20200704,4-5-1,31,G,25,D,26,D,92,D,32,D,11,F,13,M,17,F,37,F,28,M,9,F,4-5-1,31,G,13,M,3,D,5,D,14,D,16,M,47,D,12,F,26,M,77,F,10,F
15257431,20200704,3-5-2,19,G,4,D,39,D,3,D,98,F,23,D,16,M,77,M,10,M,14,F,18,F,3-5-2,1,G,6,D,22,D,15,M,27,M,17,D,5,M,66,M,9,M,10,F,11,F
15257434,20200704,4-5-1,21,G,23,M,15,D,4,D,6,D,72,M,98,M,7,F,17,M,10,M,9,F,4-5-1,1,G,22,M,14,D,15,D,17,D,24,M,4,D,29,F,32,D,9,F,10,M
15258977,20200705,3-5-2,21,G,44,D,14,D,32,D,17,D,13,M,4,D,7,M,11,F,9,F,10,M,3-5-2,41,G,6,D,35,D,4,D,14,M,34,D,28,M,19,F,3,M,18,F,23,M
15258979,20200705,3-5-2,52,G,3,D,6,D,4,D,7,M,29,M,44,M,45,M,18,F,11,F,14,F,3-5-2,21,G,23,M,15,D,4,D,32,D,7,F,99,F,66,D,10,M,8,M,9,F
15258981,20200705,4-2-3-1,21,G,30,D,15,D,2,D,8,D,14,M,6,M,17,F,7,M,11,F,9,F,4-2-3-1,52,G,66,D,4,D,3,D,18,F,44,M,8,M,22,D,27,F,11,F,14,F
15258983,20200705,4-1-4-1,21,G,2,D,9,F,15,D,25,M,8,M,26,F,11,M,4,M,12,M,18,F,4-1-4-1,31,G,2,D,26,D,92,D,22,D,28,M,7,M,57,M,17,F,10,M,20,F
15258985,20200705,3-4-3,41,G,35,D,6,D,20,D,32,D,30,M,7,M,17,M,23,M,18,F,22,M,3-4-3,31,G,14,D,5,D,3,D,22,D,8,M,6,M,77,F,7,F,12,F,10,F
15266834,20200710,4-5-1,1,G,33,D,4,D,6,D,3,D,11,F,10,M,30,M,24,M,22,M,18,F,4-5-1,1,G,22,D,4,D,6,D,17,D,25,M,5,M,66,M,27,M,10,F,11,F
15266836,20200710,3-5-2,52,G,3,D,6,D,4,D,7,M,29,M,44,M,45,M,18,F,11,F,14,F,3-5-2,21,G,3,D,39,D,35,D,33,D,6,M,12,D,10,M,77,M,18,F,13,F
15268483,20200711,4-5-1,21,G,23,D,2,D,22,D,27,M,11,F,66,M,37,F,15,M,5,M,10,F,4-5-1,41,G,6,D,35,D,4,D,14,M,34,D,28,M,19,F,3,M,18,F,23,M
15268485,20200711,4-5-1,1,G,32,D,15,D,14,D,16,D,19,F,13,M,4,D,7,M,27,F,10,M,4-5-1,21,G,2,D,4,M,8,M,9,F,11,M,12,M,15,D,18,F,25,M,26,F
15268486,20200711,4-4-2,31,G,32,D,6,D,26,D,2,D,28,M,17,F,10,M,44,M,11,F,7,M,4-4-2,1,G,34,D,20,D,6,D,14,M,16,M,27,M,28,M,19,F,32,D,9,F
15268489,20200711,4-5-1,31,G,13,M,3,D,5,D,14,D,16,M,47,D,12,F,26,M,77,F,10,F,4-5-1,1,G,2,D,26,D,4,D,66,F,14,M,34,M,3,M,9,F,10,F,29,M
15268491,20200711,4-2-3-1,31,G,14,D,5,D,3,D,22,D,8,M,6,M,77,F,7,F,12,F,10,F,4-2-3-1,21,G,39,D,4,D,90,D,23,D,98,F,77,M,8,M,10,M,18,F,14,F
15268493,20200711,4-5-1,21,G,23,M,15,D,4,D,32,D,7,F,99,F,66,D,10,M,8,M,9,F,4-5-1,1,G,14,M,20,D,2,D,27,D,7,M,6,M,3,D,17,F,22,F,11,F
15270213,20200712,4-5-1,21,G,26,D,6,D,15,D,33,D,8,M,14,M,24,M,22,M,11,F,18,F,4-5-1,21,G,44,D,14,D,32,D,17,D,13,M,4,D,7,M,11,F,9,F,10,M
15270216,20200712,3-4-3,52,G,66,D,4,D,22,D,18,F,44,M,8,M,7,M,27,F,14,F,11,F,3-4-3,21,G,6,D,4,D,15,D,23,M,16,M,66,D,8,M,10,M,72,M,9,F
15270218,20200712,3-4-3,25,G,2,D,26,D,17,D,22,M,8,M,14,M,3,M,9,F,10,F,18,M,3-4-3,1,G,27,D,15,D,2,D,8,D,20,D,6,M,7,M,17,F,11,F,9,F
15270220,20200712,4-5-1,31,G,25,D,26,D,92,D,32,D,11,F,13,M,17,F,37,F,28,M,9,F,4-5-1,1,G,8,M,14,M,15,D,18,F,19,NaN,23,M,24,D,27,D,34,D,36,M
15273156,20200714,3-4-3,1,G,2,D,26,D,4,D,66,F,14,M,34,M,3,M,9,F,10,F,29,M,3-4-3,21,G,3,D,39,D,35,D,33,D,6,M,12,D,10,M,77,M,18,F,13,F
15273158,20200714,4-5-1,31,G,13,M,3,D,5,D,14,D,16,M,47,D,12,F,26,M,77,F,10,F,4-5-1,52,G,3,D,6,D,4,D,7,M,29,M,44,M,45,M,18,F,11,F,14,F
15273160,20200714,3-5-2,41,G,6,D,35,D,4,D,14,M,34,D,28,M,19,F,3,M,18,F,23,M,3-5-2,1,G,14,M,20,D,2,D,27,D,7,M,6,M,3,D,17,F,22,F,11,F
16138510,20200715,4-3-3,1,G,8,M,14,M,15,D,18,F,19,NaN,23,M,24,D,27,D,34,D,36,M,4-3-3,21,G,44,D,14,D,32,D,17,D,13,M,4,D,7,M,11,F,9,F,10,M
16138515,20200715,4-5-1,21,G,23,D,2,D,22,D,27,M,11,F,66,M,37,F,15,M,5,M,10,F,4-5-1,21,G,23,M,15,D,4,D,32,D,7,F,99,F,66,D,10,M,8,M,9,F
21327004,20200718,4-5-1,21,G,33,D,4,D,6,D,3,D,11,F,22,M,24,M,10,M,30,M,18,F,4-5-1,21,G,44,D,15,D,2,D,27,D,29,D,6,M,7,M,94,M,17,F,9,F
21327005,20200718,3-5-2,1,G,22,D,4,D,23,D,13,M,17,D,5,M,16,M,27,M,19,F,11,F,3-5-2,31,G,14,D,5,D,3,D,17,D,8,M,6,M,11,F,77,F,12,F,10,F
21327006,20200718,3-4-3,1,G,2,D,26,D,4,D,66,F,14,M,34,M,3,M,9,F,10,F,29,M,3-4-3,21,G,26,D,6,D,15,D,33,D,8,M,14,M,24,M,22,M,11,F,18,F
21327007,20200718,4-3-3,1,G,14,M,20,D,2,D,27,D,7,M,6,M,3,D,17,F,22,F,11,F,4-3-3,1,G,8,M,14,M,15,D,18,F,19,NaN,23,M,24,D,27,D,34,D,36,M
21327008,20200718,4-5-1,31,G,25,D,26,D,92,D,32,D,11,F,13,M,17,F,37,F,28,M,9,F,4-5-1,21,G,23,D,2,D,22,D,27,M,11,F,66,M,37,F,15,M,5,M,10,F
21327009,20200718,4-1-4-1,21,G,2,D,9,F,20,D,25,M,8,M,26,F,4,M,40,M,12,M,18,F,4-1-4-1,52,G,66,D,4,D,3,D,18,F,44,M,8,M,6,D,29,M,11,F,14,F
