match_id,team_id,fouls,injuries,corners,offsides,shots_total,shots_on_target,shots_off_target,shots_blocked,possessionpercent,yellowcards,yellowredcards,redcards,substitutions,goal_kick,goal_attempts,free_kick,throw_in,ball_safe,goals,penalties,attacks,dangerous_attacks
43892,2290,22,4,2,2,5,2,2,1,45,2,1,0,3,13,4,19,23,0,1,1/1,0,0
43892,2293,19,2,3,0,8,4,4,0,55,2,0,0,2,6,8,24,26,0,1,0/0,0,0
43893,2283,14,0,5,5,10,2,5,3,51,0,0,0,3,7,7,23,28,0,0,0/0,0,0
43893,2282,20,2,5,3,9,2,4,3,49,1,0,0,3,11,6,19,26,0,0,0/0,0,0
43894,2284,18,1,1,0,7,4,2,1,49,3,0,1,3,13,6,22,23,0,1,1/1,0,0
43894,2285,19,1,10,3,25,6,10,9,51,4,0,0,3,8,16,18,24,0,1,0/0,0,0
43895,2279,17,3,5,2,10,4,4,2,41,1,0,0,3,8,8,15,26,0,0,0/0,0,0
43895,100,14,0,5,1,11,3,4,4,59,2,0,0,3,7,7,19,23,0,1,0/0,0,0
43896,89,14,1,4,2,18,9,7,2,61,0,0,0,3,3,16,13,31,0,3,0/0,0,0
43896,2292,12,3,3,1,4,2,2,0,39,3,0,0,3,9,4,16,22,0,0,0/0,0,0
43897,2297,8,NaN,3,1,9,4,5,0,49,1,0,0,3,16,9,10,20,0,3,0/0,0,0
43897,2296,9,NaN,4,1,16,3,11,2,51,2,0,0,3,10,14,9,39,0,1,0/0,0,0
43898,2298,18,1,4,1,20,12,7,1,52,1,0,0,3,2,19,8,39,0,2,0/0,0,0
43898,2287,7,1,6,1,6,4,1,1,48,1,0,0,3,11,5,19,23,0,0,0/0,0,0
43899,2294,14,1,13,1,19,7,6,6,64,1,0,0,3,8,13,14,27,0,1,0/0,0,0
43899,2284,14,1,3,0,8,4,2,2,36,1,0,0,3,17,6,15,15,0,1,0/0,0,0
43900,2282,17,3,6,2,3,1,2,0,33,4,0,0,3,14,3,22,13,0,1,0/0,0,0
43900,89,21,2,9,1,11,5,5,1,67,5,0,0,3,3,10,19,20,0,1,0/0,0,0
43901,2296,12,2,6,4,13,6,7,0,48,1,0,0,3,3,13,13,20,0,5,1/1,0,0
43901,2286,12,1,3,1,4,2,0,2,52,4,0,0,3,10,2,16,30,0,0,0/1,0,0
43902,100,14,2,5,4,13,6,3,4,51,1,0,0,3,4,9,9,19,0,4,0/0,0,0
43902,2293,9,0,1,0,7,3,2,2,49,1,0,0,3,8,5,18,19,0,0,0/0,0,0
43903,2292,17,1,9,2,7,2,5,0,48,3,0,0,3,8,7,17,25,0,2,0/0,0,0
43903,2290,15,0,2,2,10,5,4,1,52,1,0,0,3,9,9,19,25,0,1,0/0,0,0
43904,2288,20,1,10,1,9,4,2,3,50,5,0,0,3,6,6,27,16,0,1,0/0,0,0
43904,2297,23,1,4,4,10,5,2,3,50,7,0,0,3,9,7,21,19,0,2,1/1,0,0
43905,2285,12,1,3,0,8,2,5,1,30,4,0,0,3,19,7,11,19,0,2,0/0,0,0
43905,2298,9,1,7,2,16,2,9,5,70,2,0,0,3,7,11,12,30,0,0,0/0,0,0
43906,2287,11,3,7,2,18,5,10,3,54,3,0,0,3,14,15,21,23,0,1,0/0,0,0
43906,2283,17,2,7,4,13,4,6,3,46,4,1,0,3,16,10,13,19,0,1,0/0,0,0
43907,100,11,1,10,0,20,5,8,7,57,1,0,0,3,5,13,15,16,0,2,0/0,0,0
43907,2294,14,1,2,1,3,0,3,0,43,3,0,0,3,11,3,11,12,0,0,0/0,0,0
43908,2284,19,2,8,1,9,1,3,5,49,5,0,0,3,14,4,16,28,0,1,0/0,0,0
43908,2296,12,1,9,4,13,5,6,2,51,3,0,0,3,9,11,20,21,0,1,1/1,0,0
43909,2290,19,1,4,1,16,7,7,2,61,0,0,0,3,8,14,16,27,0,2,1/1,0,0
43909,2282,13,1,3,3,7,1,5,1,39,0,0,0,3,13,6,20,26,0,0,0/0,0,0
43910,2279,15,1,1,0,5,3,1,1,35,4,0,0,3,14,4,15,14,0,1,0/0,0,0
43910,2297,14,1,7,1,16,4,10,2,65,3,0,0,3,4,14,15,33,0,0,0/0,0,0
43911,89,21,0,8,1,12,4,4,4,70,1,0,0,3,11,8,19,30,0,1,0/0,0,0
43911,2291,16,1,2,3,9,0,9,0,30,1,0,0,3,12,9,22,21,0,0,0/0,0,0
43912,2298,11,2,11,4,16,6,7,3,66,5,0,0,3,4,13,16,29,0,2,0/0,0,0
43912,2292,15,3,2,1,6,4,2,0,34,4,0,1,3,18,6,15,20,0,2,0/0,0,0
43913,2286,23,1,1,2,8,2,3,3,66,1,0,0,3,7,5,23,22,0,1,0/0,0,0
43913,2288,23,1,9,0,9,4,4,1,34,4,0,0,3,4,8,25,28,0,0,0/0,0,0
43914,2283,8,0,2,2,8,2,5,1,54,3,0,0,3,15,7,13,27,0,1,0/0,0,0
43914,2285,10,1,11,3,24,6,12,6,46,4,0,0,3,10,18,10,29,0,0,0/0,0,0
43915,2293,12,1,4,1,12,4,6,2,51,4,0,0,3,9,10,17,23,0,1,0/0,0,0
43915,2287,16,1,8,1,11,1,7,3,49,2,0,0,3,11,8,13,28,0,1,0/0,0,0
43916,2291,20,1,7,2,9,4,0,5,64,2,0,0,3,2,4,28,36,0,1,0/0,0,0
43916,2290,26,2,4,2,6,4,1,1,36,3,0,0,3,4,5,22,30,0,2,0/0,0,0
43917,2294,14,3,9,2,8,2,3,3,53,0,0,0,3,13,5,9,28,0,1,0/1,0,0
43917,2283,9,3,4,0,8,3,4,1,47,1,0,0,3,5,7,16,30,0,0,0/0,0,0
43918,2287,12,2,2,2,10,3,7,0,31,3,0,0,3,8,10,12,21,0,1,0/0,0,0
43918,100,9,0,4,3,11,6,3,2,69,3,0,0,3,10,9,14,34,0,2,0/0,0,0
43919,2292,14,2,2,1,19,14,3,2,58,4,0,1,3,7,17,11,22,0,3,0/0,0,0
43919,2284,10,2,2,1,9,5,4,0,42,3,1,0,3,6,9,15,18,0,3,1/1,0,0
43920,2288,24,5,3,1,7,2,5,0,47,4,1,0,3,12,7,24,27,0,1,0/0,0,0
43920,2279,22,0,5,2,9,3,5,1,53,1,1,0,3,9,8,25,20,0,0,0/0,0,0
43921,2282,23,1,3,2,12,4,4,4,50,4,0,0,2,4,8,22,28,0,1,0/0,0,0
43921,2293,18,1,1,4,6,1,3,2,50,6,0,0,3,11,4,25,13,0,1,0/0,0,0
43922,2297,11,0,6,1,10,4,5,1,44,4,0,0,3,7,9,20,17,0,2,0/0,0,0
43922,2286,16,1,5,4,6,3,2,1,56,3,0,0,3,12,5,12,21,0,0,0/0,0,0
43923,2296,18,1,11,0,12,2,6,4,62,5,0,0,3,4,8,17,33,0,0,0/0,0,0
43923,2298,16,2,2,1,8,5,3,0,38,2,0,0,3,11,8,18,22,0,2,0/0,0,0
43924,2285,14,0,3,3,3,1,2,0,38,3,0,0,3,8,3,17,26,0,0,0/0,0,0
43924,89,16,1,6,1,9,1,7,1,62,1,0,0,3,11,8,17,25,0,1,0/0,0,0
43925,2287,19,1,10,2,13,2,7,4,67,2,0,0,3,9,9,26,25,0,1,0/0,0,0
43925,2285,20,2,2,6,15,6,7,2,33,2,0,0,3,15,13,21,14,0,2,0/0,0,0
43926,2284,10,2,11,0,17,6,6,5,60,1,0,0,3,8,12,18,28,0,3,1/1,0,0
43926,2291,17,1,5,1,12,3,5,4,40,2,0,1,3,14,8,10,28,0,2,1/1,0,0
43927,100,11,0,4,4,11,8,3,0,51,2,1,0,3,8,11,15,21,0,4,0/0,0,0
43927,2282,12,4,3,3,8,1,5,2,49,2,0,0,3,4,6,15,19,0,0,0/0,0,0
43928,2293,20,2,6,1,11,5,4,2,56,1,0,0,3,12,9,17,20,0,2,1/1,0,0
43928,2292,17,0,4,0,14,5,7,2,44,1,0,0,3,7,12,21,18,0,1,1/1,0,0
43929,2279,15,0,8,4,11,5,5,1,59,2,0,0,3,5,10,19,31,0,0,0/0,0,0
43929,2286,16,1,7,3,9,4,2,3,41,3,0,0,3,11,6,19,19,0,1,0/0,0,0
43930,2283,16,1,11,0,13,4,4,5,54,2,0,0,3,13,8,18,25,0,1,0/0,0,0
43930,2296,16,1,7,2,11,3,6,2,46,1,0,0,2,9,9,16,23,0,1,0/0,0,0
43931,2290,14,5,1,3,7,4,2,1,22,4,0,0,3,11,6,15,24,0,3,1/1,0,0
43931,2297,13,0,3,2,8,2,2,4,78,2,0,0,3,6,4,17,25,0,1,0/0,0,0
43932,2298,19,1,7,2,14,4,8,2,60,2,0,0,3,4,12,17,17,0,2,0/0,0,0
43932,2294,13,1,3,4,9,1,3,5,40,2,0,0,3,12,4,21,23,0,0,0/0,0,0
43933,89,15,0,8,3,10,6,3,1,61,2,0,0,3,1,9,14,21,0,2,0/0,0,0
43933,2288,13,2,1,1,4,3,1,0,39,3,0,0,3,4,4,18,17,0,0,0/0,0,0
43934,2285,17,NaN,3,0,8,5,3,NaN,0,4,0,0,3,9,8,14,18,0,1,0/0,0,0
43934,100,11,NaN,5,3,10,6,4,NaN,0,4,0,0,3,7,10,17,24,0,4,0/0,0,0
43935,2282,10,2,11,1,11,7,2,2,49,3,0,0,3,5,9,19,21,0,2,0/0,0,0
43935,2287,16,1,4,3,6,2,2,2,51,4,0,0,3,10,4,11,26,0,2,0/0,0,0
43936,2292,16,1,9,1,19,9,8,2,65,2,0,0,3,1,17,19,18,0,2,1/1,0,0
43936,2279,17,1,3,2,7,5,1,1,35,7,0,0,3,17,6,17,15,0,3,0/0,0,0
43937,2291,23,4,3,1,6,1,3,2,35,5,0,0,2,10,4,19,33,0,1,0/0,0,0
43937,2298,16,1,13,3,12,2,7,3,65,5,0,0,3,7,9,24,32,0,0,0/0,0,0
43938,2296,15,0,8,1,10,5,2,3,40,1,0,0,3,6,7,11,27,0,2,0/0,0,0
43938,2293,9,1,3,2,10,1,5,4,60,1,0,0,3,10,6,16,20,0,0,0/0,0,0
43939,2288,24,0,8,2,17,4,8,5,51,4,0,0,3,2,12,19,28,0,2,0/0,0,0
43939,2283,16,2,5,3,7,4,1,2,49,5,0,0,3,11,5,26,18,0,3,0/0,0,0
43940,2297,16,1,8,5,27,8,11,8,57,3,0,0,3,6,19,12,30,0,1,0/0,0,0
43940,2284,11,2,2,1,8,2,4,2,43,3,1,0,3,13,6,21,18,0,0,0/0,0,0
43941,2286,20,1,2,2,5,3,2,0,43,7,0,0,3,9,5,21,23,0,1,0/0,0,0
43941,89,17,0,4,4,13,5,4,4,57,2,0,0,3,6,9,22,28,0,1,1/1,0,0
43942,2294,18,0,7,4,8,2,4,2,57,3,0,1,2,4,6,20,18,0,1,1/1,0,0
43942,2290,18,1,1,2,8,4,3,1,43,2,0,0,3,6,7,22,20,0,0,0/0,0,0
43943,2293,17,0,5,1,16,7,7,2,55,3,1,0,2,9,14,18,17,0,1,0/0,0,0
43943,2294,15,1,1,3,9,1,5,3,45,3,0,0,3,11,6,18,17,0,1,0/0,0,0
43944,2282,20,2,4,4,7,2,4,1,57,2,0,0,3,9,6,27,18,0,1,0/0,0,0
43944,2285,27,0,6,0,9,2,4,3,43,1,0,1,3,9,6,24,29,0,0,0/0,0,0
43945,100,8,2,8,5,16,6,4,6,55,0,0,0,3,6,10,10,17,0,4,0/0,0,0
43945,2292,8,0,3,2,9,4,4,1,45,2,0,0,3,7,8,13,23,0,0,0/0,0,0
43946,2283,18,4,7,0,10,2,6,2,64,4,0,0,3,8,8,17,24,0,1,0/0,0,0
43946,2291,17,0,6,0,11,5,4,2,36,3,0,0,2,12,9,18,18,0,0,0/1,0,0
43947,2284,19,1,8,1,8,6,1,1,52,1,0,0,3,9,7,17,30,0,2,0/0,0,0
43947,2286,15,1,3,2,5,1,4,0,48,5,0,1,3,10,5,20,34,0,1,0/0,0,0
43948,2290,15,2,3,1,7,5,2,0,47,4,0,0,3,11,7,21,28,0,2,0/1,0,0
43948,2296,16,1,7,5,15,7,6,2,53,1,0,0,3,9,13,16,25,0,2,0/0,0,0
43949,2298,14,0,10,2,17,7,8,2,65,1,0,0,3,1,15,22,31,0,0,0/0,0,0
43949,2288,22,2,3,0,3,1,1,1,35,5,0,0,3,16,2,16,17,0,1,0/0,0,0
43950,2287,10,1,2,2,11,3,7,1,39,1,0,0,3,13,10,8,12,0,0,0/0,0,0
43950,2297,6,0,8,2,19,7,9,3,61,1,0,0,3,10,16,12,24,0,4,1/1,0,0
43951,89,16,0,8,1,13,5,5,3,60,0,0,0,3,4,10,11,20,0,3,0/0,0,0
43951,2279,8,3,0,3,2,0,2,0,40,0,0,0,3,9,2,17,14,0,0,0/0,0,0
43952,2285,16,NaN,4,3,7,2,3,2,0,1,0,0,2,6,5,15,22,0,1,0/0,0,0
43952,2293,14,NaN,5,1,6,5,1,0,0,2,0,0,3,10,6,19,33,0,1,0/0,0,0
43953,2291,16,NaN,7,2,10,4,6,0,49,4,0,0,3,6,10,13,39,0,0,0/0,0,0
43953,2287,10,NaN,9,3,5,3,0,2,51,2,0,0,3,14,3,18,28,0,1,0/0,0,0
43954,2286,11,1,2,3,7,2,1,4,43,3,1,0,3,5,3,16,24,0,1,0/0,0,0
43954,2298,13,0,4,3,18,15,3,0,57,1,0,0,3,4,18,14,25,0,7,0/0,0,0
43955,2296,12,1,6,1,13,5,6,2,55,3,1,0,3,5,11,15,28,0,0,0/0,0,0
43955,100,15,1,7,0,4,3,1,0,45,3,0,0,3,12,4,13,21,0,1,0/0,0,0
43956,2288,19,5,2,0,7,3,3,1,45,4,0,0,3,7,6,20,18,0,1,0/0,0,0
43956,2284,17,0,5,3,8,1,4,3,55,4,0,0,2,4,5,19,32,0,0,0/0,0,0
43957,2294,11,2,3,5,9,3,3,3,61,1,0,0,2,10,6,26,26,0,0,0/0,0,0
43957,2282,25,1,2,1,7,3,3,1,39,5,0,0,3,8,6,16,19,0,1,1/1,0,0
43958,2279,22,1,3,0,9,1,6,2,57,2,0,0,3,6,7,20,27,0,1,0/1,0,0
43958,2290,20,1,5,0,13,9,1,3,43,2,0,0,3,11,10,22,23,0,1,0/0,0,0
43959,2297,21,1,4,0,15,2,9,4,55,5,0,0,3,5,11,15,21,0,1,0/0,0,0
43959,89,15,1,3,0,10,7,2,1,45,5,0,0,3,14,9,21,30,0,2,0/0,0,0
43960,2292,24,1,3,2,18,7,6,5,53,2,0,0,3,8,13,16,22,0,3,0/0,0,0
43960,2283,13,0,2,3,4,2,2,0,47,1,0,0,3,6,4,26,24,0,0,0/0,0,0
43961,2287,12,1,3,2,10,4,4,2,37,1,0,0,3,5,8,21,24,0,0,0/0,0,0
43961,2294,19,0,4,2,7,3,2,2,63,3,0,0,3,8,5,14,24,0,1,0/0,0,0
43962,100,12,0,18,2,32,11,17,4,67,4,0,0,3,3,28,12,30,0,2,1/1,0,0
43962,2291,11,2,2,1,7,3,3,1,33,2,0,0,3,22,6,14,17,0,1,0/0,0,0
43963,2284,10,1,4,0,8,5,3,0,29,2,0,0,3,12,8,13,23,0,2,0/0,0,0
43963,89,11,0,7,2,17,6,8,3,71,3,1,0,3,7,14,10,24,0,4,1/1,0,0
43964,2293,16,0,3,3,11,4,4,3,53,2,0,0,3,6,8,28,32,0,0,0/0,0,0
43964,2288,25,2,4,3,3,0,2,1,47,3,0,0,3,10,2,19,30,0,0,0/0,0,0
43965,2285,17,2,8,3,14,3,6,5,59,5,0,1,3,7,9,26,21,0,0,0/0,0,0
43965,2292,24,2,5,2,10,5,3,2,41,4,0,1,3,10,8,20,23,0,1,0/0,0,0
43966,2283,6,1,3,0,11,2,8,1,43,3,0,0,2,8,10,16,15,0,1,0/0,0,0
43966,2297,13,3,5,3,12,5,4,3,57,3,0,0,3,10,9,6,23,0,3,1/1,0,0
43967,2290,17,NaN,5,1,14,7,2,5,46,0,0,0,3,10,9,31,27,0,2,0/0,0,0
43967,2286,21,NaN,5,10,5,2,2,1,54,0,0,0,3,6,4,18,33,0,0,0/0,0,0
43968,2282,19,5,3,1,5,1,3,1,49,1,0,0,3,13,4,17,15,0,0,0/0,0,0
43968,2296,16,0,16,1,18,9,6,3,51,2,0,0,3,6,15,20,30,0,0,0/0,0,0
43969,2298,11,NaN,9,3,19,6,11,2,76,4,0,0,3,5,17,12,35,0,2,0/0,0,0
43969,2279,9,NaN,1,3,6,2,4,0,24,3,0,0,3,17,6,14,16,0,1,0/0,0,0
43970,89,17,1,10,1,11,5,4,2,55,5,0,0,3,7,9,9,25,0,1,0/2,0,0
43970,2298,8,0,5,1,4,3,1,0,45,6,0,0,3,8,4,18,20,0,2,0/0,0,0
43971,2297,18,1,6,4,11,6,4,1,50,4,0,0,3,12,10,17,19,0,0,0/0,0,0
43971,100,12,1,3,5,10,4,5,1,50,4,0,0,3,4,9,22,26,0,2,0/0,0,0
43972,2296,14,0,5,2,18,5,10,3,56,3,0,0,3,3,15,22,31,0,1,0/0,0,0
43972,2287,22,1,4,0,3,1,2,0,44,5,0,0,3,18,3,16,33,0,0,0/0,0,0
43973,2291,13,1,5,1,13,7,5,1,47,3,0,0,3,13,12,13,25,0,3,0/0,0,0
43973,2293,11,1,7,2,12,1,8,3,53,3,0,0,2,7,9,14,44,0,0,0/0,0,0
43974,2279,11,NaN,2,2,18,4,12,2,52,1,0,0,3,6,16,20,23,0,1,0/1,0,0
43974,2284,20,NaN,2,0,6,1,4,1,48,3,0,0,3,18,5,13,28,0,1,0/0,0,0
43975,2286,15,NaN,9,2,15,1,9,5,60,2,0,0,3,6,10,21,38,0,0,0/0,0,0
43975,2283,20,NaN,3,1,8,4,3,1,40,5,0,0,3,16,7,17,27,0,1,0/0,0,0
43976,2288,16,NaN,7,5,8,5,3,0,0,1,0,0,3,10,8,16,29,0,0,0/0,0,0
43976,2290,13,NaN,4,3,9,3,5,1,0,1,0,0,3,5,8,21,30,0,0,0/0,0,0
43977,2292,20,0,6,1,23,6,11,6,56,3,0,0,3,4,17,18,39,0,1,0/0,0,0
43977,2282,14,2,2,4,4,2,2,0,44,5,0,0,3,14,4,21,30,0,1,0/0,0,0
43978,2294,14,0,4,1,5,2,1,2,69,1,0,0,3,8,3,20,32,0,2,0/0,0,0
43978,2285,19,1,5,1,6,2,4,0,31,4,0,0,3,3,6,15,18,0,0,0/0,0,0
43979,2286,13,1,2,4,10,4,5,1,45,1,0,0,2,9,9,14,18,0,2,0/0,0,0
43979,2293,13,2,6,1,16,6,7,3,55,2,0,0,3,10,13,17,22,0,1,0/0,0,0
43980,2279,17,0,11,0,14,5,6,3,56,1,0,0,3,7,11,20,44,0,0,0/0,0,0
43980,2283,16,1,2,4,6,4,1,1,44,2,0,0,3,14,5,17,17,0,3,0/0,0,0
43981,2292,14,1,12,1,12,1,10,1,56,2,0,0,3,7,11,17,39,0,0,0/0,0,0
43981,2287,15,1,7,2,6,2,3,1,44,4,0,0,3,17,5,15,24,0,1,1/1,0,0
43982,2288,17,NaN,6,1,7,2,4,1,58,3,0,0,3,12,6,19,25,0,0,0/0,0,0
43982,100,16,NaN,7,3,12,6,5,1,42,2,0,0,3,6,11,18,23,0,2,0/0,0,0
43983,2291,15,2,4,3,5,2,1,2,58,4,0,0,3,15,3,28,37,0,0,0/0,0,0
43983,2285,25,1,4,3,9,3,6,0,42,5,0,0,3,6,9,18,28,0,1,0/0,0,0
43984,2296,13,0,14,6,19,7,7,5,74,0,0,0,3,4,14,18,31,0,1,0/0,0,0
43984,2294,17,2,1,1,6,3,2,1,26,4,0,0,3,13,5,19,11,0,2,0/0,0,0
43986,2297,13,2,12,2,17,5,9,3,55,2,0,0,3,7,14,15,31,0,1,0/0,0,0
43986,2282,14,0,3,1,4,2,2,0,45,3,0,0,3,11,4,15,30,0,0,0/0,0,0
43985,89,25,1,5,2,8,2,4,2,60,2,0,0,3,5,6,22,22,0,2,0/0,0,0
43985,2290,21,0,2,1,6,2,4,0,40,2,1,0,3,8,6,27,24,0,1,0/0,0,0
43987,2284,14,0,2,1,7,4,2,1,44,3,0,0,3,9,6,18,28,0,1,0/0,0,0
43987,2298,16,2,6,2,14,6,5,3,56,3,0,1,3,7,11,15,23,0,2,0/0,0,0
43988,100,7,NaN,10,2,10,6,2,2,52,2,0,0,3,6,8,14,17,0,3,0/0,0,0
43988,2286,12,NaN,9,2,13,6,5,2,48,4,0,0,3,5,11,9,18,0,2,1/1,0,0
43989,2294,12,0,4,8,5,3,1,1,58,4,0,0,2,9,4,21,30,0,2,0/0,0,0
43989,2292,21,1,6,0,14,7,3,4,42,3,0,0,3,8,10,20,28,0,2,0/0,0,0
43990,2293,18,0,4,0,11,4,3,4,60,3,0,0,3,5,7,16,33,0,0,0/0,0,0
43990,2279,15,3,2,1,8,2,4,2,40,3,0,0,3,13,6,18,23,0,1,0/0,0,0
43991,2283,13,1,3,3,7,3,3,1,47,1,0,0,3,6,6,16,24,0,0,0/0,0,0
43991,89,11,0,5,5,17,6,6,5,53,2,0,0,3,5,12,16,24,0,4,0/0,0,0
43992,2287,11,1,3,6,9,4,4,1,50,2,0,0,3,5,8,18,33,0,2,0/0,0,0
43992,2288,16,0,2,2,7,2,3,2,50,4,0,0,3,16,5,17,48,0,1,1/1,0,0
43993,2282,18,0,8,3,9,3,6,0,59,2,0,0,3,11,9,17,25,0,1,0/0,0,0
43993,2291,13,2,2,4,9,2,6,1,41,3,0,0,3,15,8,21,24,0,2,0/0,0,0
43994,2290,8,1,10,2,9,5,3,1,62,1,0,0,3,5,8,17,30,0,1,0/0,0,0
43994,2284,17,1,1,0,9,6,2,1,38,2,0,0,3,11,8,10,23,0,5,0/0,0,0
43995,2298,15,2,5,2,14,8,2,4,53,3,0,0,3,9,10,17,17,0,1,0/0,0,0
43995,2297,14,2,9,3,16,9,4,3,47,7,0,0,3,8,13,17,24,0,0,0/0,0,0
43996,2285,18,NaN,1,0,7,5,2,NaN,0,5,0,0,3,16,7,16,14,0,2,0/0,0,0
43996,2296,16,NaN,11,0,10,5,5,NaN,0,2,0,0,3,4,10,18,26,0,0,0/0,0,0
43997,2288,16,NaN,13,0,14,5,8,1,71,2,0,0,3,6,13,23,30,0,0,0/0,0,0
43997,2285,20,NaN,2,3,6,3,2,1,29,4,0,0,3,11,5,16,18,0,1,0/0,0,0
43998,2286,10,1,8,1,12,1,7,4,40,0,0,0,3,6,8,24,37,0,0,0/0,0,0
43998,2287,22,1,8,2,6,3,2,1,60,2,0,0,3,10,5,11,33,0,2,0/0,0,0
43999,2292,11,NaN,1,1,4,3,1,0,52,2,0,1,3,6,4,17,20,0,0,0/0,0,0
43999,2296,15,NaN,6,2,16,10,4,2,48,3,0,0,3,3,14,12,21,0,7,0/0,0,0
44000,2298,8,0,3,2,10,7,3,0,60,2,0,1,3,10,10,21,25,0,2,0/0,0,0
44000,2290,18,2,6,3,12,6,5,1,40,4,0,0,3,4,11,10,27,0,2,0/0,0,0
44001,89,12,3,4,1,17,4,8,5,46,4,0,0,3,3,12,18,14,0,3,1/1,0,0
44001,100,18,2,4,0,8,4,2,2,54,5,0,0,3,13,6,13,20,0,2,0/0,0,0
44002,2279,23,5,3,0,9,1,4,4,54,1,0,0,3,7,5,29,32,0,0,0/0,0,0
44002,2282,28,0,4,1,8,5,3,0,46,3,0,0,3,7,8,23,27,0,0,0/0,0,0
44003,2284,18,0,8,1,16,6,6,4,53,2,0,0,3,4,12,23,37,0,1,0/0,0,0
44003,2283,22,1,4,1,6,1,3,2,47,4,0,0,3,14,4,19,14,0,1,0/0,0,0
44004,2297,8,1,3,3,16,4,9,3,63,1,0,0,3,10,13,18,11,0,2,0/0,0,0
44004,2293,17,0,2,1,7,3,3,1,37,1,0,0,3,17,6,11,13,0,1,0/0,0,0
44005,2291,12,NaN,5,0,7,2,3,2,38,4,1,0,3,7,5,21,22,0,0,0/0,0,0
44005,2294,17,NaN,10,4,11,6,3,2,62,1,0,0,3,10,9,12,23,0,4,2/2,0,0
44006,2283,19,3,5,3,7,2,4,1,57,1,0,0,3,7,6,18,20,0,1,0/0,0,0
44006,2290,17,2,3,1,5,3,2,0,43,3,0,0,3,10,5,22,20,0,2,0/0,0,0
44008,2293,20,1,8,1,12,4,3,5,58,1,0,0,3,10,7,17,28,0,1,0/0,0,0
44008,2284,17,1,4,0,11,4,5,2,42,1,0,0,3,9,9,21,28,0,1,0/0,0,0
44009,100,21,1,3,8,9,3,6,0,53,2,0,0,3,6,9,19,26,0,0,0/0,0,0
44009,2298,15,2,6,4,11,7,3,1,47,5,1,0,3,10,10,29,19,0,1,0/0,0,0
44010,2287,18,NaN,8,5,14,5,6,3,54,1,0,0,3,5,11,12,26,0,1,0/0,0,0
44010,2279,12,NaN,4,0,6,3,2,1,46,2,0,0,3,11,5,23,28,0,0,0/0,0,0
44012,2294,13,0,9,3,15,6,4,5,50,3,0,0,2,3,10,14,21,0,1,0/0,0,0
44012,2297,14,1,1,0,6,2,4,0,50,2,1,0,3,7,6,16,19,0,1,1/1,0,0
44007,2282,15,4,5,3,6,5,0,1,58,2,0,0,3,11,5,18,25,0,3,0/0,0,0
44007,2288,17,2,6,1,15,4,7,4,42,3,0,0,3,4,11,18,27,0,0,0/0,0,0
44011,2296,14,0,4,1,13,2,7,4,42,0,0,0,3,4,9,18,23,0,1,0/0,0,0
44011,89,17,1,5,1,8,3,4,1,58,2,0,0,3,16,8,15,32,0,2,0/0,0,0
44013,2285,16,NaN,9,3,19,6,6,7,57,1,0,0,3,4,12,16,31,0,1,0/0,0,0
44013,2286,13,NaN,6,3,9,4,3,2,43,1,1,0,3,14,7,19,22,0,2,0/0,0,0
44014,2292,19,1,10,0,16,7,2,7,68,5,1,0,3,5,9,13,33,0,1,0/0,0,0
44014,2291,10,2,5,3,12,5,3,4,32,1,0,0,3,10,8,19,19,0,1,1/1,0,0
44015,2291,18,2,6,0,9,2,6,1,50,2,0,0,3,11,8,22,27,0,0,0/1,0,0
44015,2296,21,1,5,1,9,4,5,0,50,1,0,0,3,12,9,18,25,0,2,0/0,0,0
44018,2279,10,2,4,0,7,4,3,0,49,0,0,0,3,8,7,15,23,0,1,1/1,0,0
44018,2294,12,4,3,3,9,3,4,2,51,0,0,0,3,5,7,10,32,0,2,0/0,0,0
44019,2286,18,2,0,2,8,3,4,1,40,4,0,0,3,12,7,16,31,0,1,0/0,0,0
44019,2282,15,0,2,1,13,2,7,4,60,4,0,0,3,7,9,20,24,0,0,0/0,0,0
44016,2284,18,3,1,1,10,4,3,3,56,1,0,0,3,12,7,21,24,0,2,0/0,0,0
44016,2287,20,1,2,1,11,4,5,2,44,2,1,0,3,10,9,19,26,0,1,0/0,0,0
44017,2288,22,NaN,4,0,7,4,3,0,49,5,0,1,3,7,7,18,23,0,2,0/0,0,0
44017,2292,17,NaN,3,1,8,4,3,1,51,3,0,1,3,7,7,22,20,0,1,0/1,0,0
44020,89,12,NaN,8,0,22,5,7,10,62,2,0,0,3,5,12,16,23,0,1,0/0,0,0
44020,2293,15,NaN,3,1,5,0,2,3,38,5,0,0,3,14,2,12,22,0,0,0/1,0,0
44021,2297,10,1,6,2,5,3,1,1,62,2,0,0,3,9,4,19,16,0,2,0/0,0,0
44021,2285,18,1,5,1,9,3,3,3,38,2,0,0,3,5,6,12,18,0,0,0/0,0,0
44022,2298,15,2,12,1,24,8,6,10,67,3,0,0,3,4,14,18,26,0,3,0/0,0,0
44022,2283,11,1,4,7,6,4,2,0,33,4,0,0,3,9,6,16,29,0,1,0/0,0,0
44023,2290,20,1,9,1,16,7,5,4,47,1,0,0,3,8,12,22,20,0,0,0/0,0,0
44023,100,17,2,6,5,10,4,3,3,53,1,0,0,3,9,7,21,28,0,1,0/0,0,0
44025,2293,17,1,9,2,15,5,7,3,53,3,0,0,3,7,12,10,33,0,0,0/0,0,0
